title,description,genres,meta_score,user_score,developer,platform,release_date,rating
SWORDBREAKER THE GAME,"Through the dense fog our hero noticed a dark silhouette of a dark castle. Eventually his old rain-soaked map brought him to his target. He didn't have anything with him except for his favorite sword and remainings of an old armor with an unusual device a sword-breaker. The hero looked around and stepped on the castle bridge...

This game is about a hero who, as fate would have it, finds himself in an abandoned castle. There will be many obstacles on his way to the treasure hidden somewhere inside, with most remarkable adversaries he will have to face and mysteries to unravel. All this to receive his well-earned reward in the end!

""Swordbreaker The Game"" gives you a rare opportunity to find yourself in interactive fiction, where each player has their own storyline to develop. Every action or decision will have an effect on how the story unfolds and how it all ends. Some moves you make will change your character's karma, and others can lead you to the darkest corners of the castle, so be careful! Because any step you take may turn out to be the last one!","Genre(s): Adventure, Visual Novel",N/A,tbd,Sometimes You,PlayStation Vita,"Sep 30, 2020",T
SYNERGIA,"Cila, a veteran cop with a sour outlook and anger issues, expects nothing more from life besides the smell of ozone, blinding neon lights and the ever-present manhole steam. At least, until a shady friend replaces her broken-down housedroid as a favor. Advanced, more efficient and remarkably perceptive, unit M.A.R.A. begins to penetrate Cila's toughened exterior and possibly even heal her new owner's old wounds if Cila can decipher the recurring nightmare the process brings.

Unbeknownst to Cila, just as her life begins to find its new normal, the technological giant Velta Labs gets wind of Mara's existence and takes a mysterious interest in the android.

Synergia is a yuri thriller visual novel that takes place in a cyberpunk future, wrapped up in a beautifully unique, vibrant neon aesthetic. At the end of the world, sometimes love is the ultimate crime.","Genre(s): Adventure, Visual Novel",N/A,tbd,Radi Art,PlayStation Vita,"Apr 27, 2021",N/A
SYRUP AND THE ULTIMATE SWEET,"In a magical town there lives a candy alchemist, Syrup, who one day discovers a candy golem in her basement. Where did she come from? Who could've made her? Go find out!

Featuring a memorable cast of colorful characters and 10 unique endings. Your choices affect the story! Will Syrup achieve her dream of making the Ultimate Sweet, or will she meet a much more tragic fate...?","Genre(s): Adventure, General, Visual Novel",N/A,tbd,NomnomNami,PlayStation Vita,"Mar 4, 2020",T
TABLE ICE HOCKEY,"Skate your way into the world's fastest moving, hardest hitting sport.
-Use your AR Play Cards to create your very own virtual ice hockey arena on your desk or any flat surface.
-Use the touch screen to hit slapshots, check your opponents and even settle your differences with a punch-up on the ice.
-Customise your teams and individual players, and save up to four teams to use in any match.
-Take part in tournaments for up to 16 teams and smash computer-controlled opponents or friends via Ad Hoc Mode.","Genre(s): Sports, Traditional, Team, Ice Hockey, Arcade, Arcade",N/A,tbd,Four Door Lemon,PlayStation Vita,"Sep 25, 2012",N/A
TABLE MINI GOLF,N/A,"Genre(s): Sports, Traditional, Individual, Golf, Arcade, Arcade",56,5.3,Four Door Lemon,PlayStation Vita,"Apr 9, 2013",N/A
TABLE MINI GOLF: TOY LAND COURSE PACK,N/A,"Genre(s): Sports, Traditional, Individual, Golf, Arcade, Arcade",N/A,tbd,Four Door Lemon,PlayStation Vita,"Apr 9, 2013",N/A
TABLE SOCCER,"Bring your own football stadium to life and take the beautiful game anywhere you go.

Use all six AR Play Cards to create an entire football stadium on any surface.
Play single matches or tournaments against computer-controlled opponents or locally against friends via Ad Hoc Mode.
Use the PS Vita system's touchscreen to run, pass, shoot and apply swerve to your kicks.","Genre(s): Sports, General, General",N/A,3.6,Studio Liverpool,PlayStation Vita,"Feb 22, 2012",N/A
TABLE TOP RACING,"Table Top Racing offers fast and furious combat racing; featuring all manner of crazy cars and trucks from Ice Cream vans to Supercars and even a Bunnymobile, all pitted against each other in a world of table top race tracks and oversized obstacles. The cars are bonkers, the competition is fierce, the action relentless.","Genre(s): Driving, Racing, Arcade, Automobile",63,7.0,Playrise Edge Ltd.,PlayStation Vita,"Aug 5, 2014",N/A
TABLE TOP TANKS,"Have a blast in this explosive augmented reality experience and bring the battle into your home.
-Deploy your tanks on a virtual battlefield using AR Play Cards and engage in a series of tasks to test your skills as a commander.
-Design your own battlefield then add real-world objects as obstacles and bonus items onto the action-packed theatre of war.
-Blow away up to three nearby friends across a variety of maps via Ad Hoc Mode.","Genre(s): Miscellaneous, General, General",56,5.3,Devils Details,PlayStation Vita,"May 22, 2012",N/A
TACHYON PROJECT,"In Tachyon Project you take control of Ada, a software program that has taken conscience and that was designed to hack into the most secure servers on Earth. After some rather misterious events, Ada is thrown out of the test server where it was living and out into the Internet, but when she tries to go back there she finds she's unable to. She'll then start a journey to uncover the truth behind what happened to her creators, which she considers her parents. In the process she'll find out that things were a bit more complex than she initially thought.

Tachyon Project is a dual stick shooter where we've taken concepts from the classic shoot'em up genre and tried to adapt them to the dual stick shooter genre. In Tachyon Project the player will find the gameplay versatility and speed traditional to dual stick shooters but with the variability in weapons and enemies that you usually find in shoot'em ups. The variety of weapons, secondary weapons and perks allow for hundreds of combinations for your ship. That, along with the number of different enemy types provides a lot of gameplay variety that is something quite unique in the genre.

Tachyon Project also brings new ideas to the table, presenting a new stealth mode in some levels where you have to pick carefully when to shoot to avoid being discovered too early and keep yourself disguised.

The game provides an interesting story mode where you go unlocking new weapons, secondary weapons and perks as you progress and uncover the story behind Ada's creation. But you can also play on challenges that present you with unending hordes of enemies to try for the best score and compete in leaderboards. You can play these challenges either alone or with friends in up to 4 player local multiplayer co-operative games.","Genre(s): Action, Shooter, Shoot-'Em-Up, Top-Down",N/A,tbd,Eclipse Games,PlayStation Vita,"Mar 29, 2016",N/A
TACO MASTER,"So you think you got what it takes to be a Taco Master?Take orders and throw together some fresh, tasty tacos as quick as you can in this fast-paced, streamlined time management game. Use a variety of ingredients from delicious spiced sausage to tongue melting chilies! Feel the heat as the orders fly in and you have to put together some crazy combinations.Taco Master Highlights• Fast-paced, finger-flicking fun, it’s time to put your reactions to the test.• Three different game modes, Career, Arcade, and Time Attack, will keep you entertained for hours.• Use quick thinking and train your memory to keep on top of the Mexican mayhem. • Use multi-touch to grab more than one ingredient at a time…you’ll have to if you want to keep up with all those orders.• Compete against your friends to see who can rack up the biggest high score.For more information or support, please visit www.chillingo.com","Genre(s): Action, General, Arcade",N/A,8.3,Chillingo Ltd,PlayStation Vita,"Dec 8, 2015",N/A
TAKOTAN,"The world has been taken over by an alien invasion. On the eve of destruction, humanity calls out for help!

Takotan is a retro shoot'em up inspired by 16-bit classics. Save the world from alien invasion by shooting and dodging your way through 8 action-packed levels with sinister bosses! Collect a variety of power-ups including lasers, bowling balls and ninja stars to take down enemies and defend the planet.","Genre(s): Action, Adventure, General, Shooter, Shoot-'Em-Up, Horizontal",N/A,tbd,EastAsiaSoft,PlayStation Vita,"Oct 23, 2020",E
TALES FROM SPACE: MUTANT BLOBS ATTACK,"Tales from Space: Mutant Blobs Attack is a side-scrolling puzzle platformer about an ornery mutant blob that, after being held captive in a lab that can only be described as something out of a retro sci-fi movie from the early '50's, escapes into the world and sets out on a path to destroy and consume everything! A follow-up to last year's PlayStationÂ®Network title Tales from Space: About a Blob, Mutant Blobs Attack will contain a wide range of exciting new features and gameplay modes designed exclusively for the PlayStationÂ®Vita handheld entertainment system.","Genre(s): Action, Platformer, Platformer, 2D, 2D",86,8.3,DrinkBox Studios,PlayStation Vita,"Feb 21, 2012",N/A
TALES OF HEARTS R,"Kor Meteor is a youngster surviving in a small village by the sea who trains with his grandfather in the ways of the sword. Impressed by Kor’s increasing skills, his grandfather leaves to him an atypical weapon known as a Soma. Kor meets a young lady, Kohaku Hearts who is in search of a Soma weapon along with her brother Hisui. Amidst their search, a mysterious witch surfaces and casts a spell on Kohaku’s Spiria, the embodiment of her heart and soul. Kor tries to lift the spell by connecting to her Spiria but inadvertently shatters her Spiria Core, the font of all her emotions. Kor, armed only with the Soma left to him by his grandfather, must now embark on a journey to discover a way to make Kohaku’s Spiria whole once again.","Genre(s): Role-Playing, Action RPG, Console-style RPG, Japanese-Style",76,8.1,7thChord,PlayStation Vita,"Nov 11, 2014",T
TALISMAN: DIGITAL EDITION,"Talisman Digital Edition - The Magical Quest Game for 1 to 4 players.

The officially licensed multiplayer version of the classic fantasy adventure board game, Talisman.

In Talisman Digital Edition, there are 14 characters a player can control, from the heroic Warrior to the powerful Sorceress. In this perilous adventure, players battle it out to journey across a dangerous land and be the first to claim the Crown of Command, a magical artefact with the power to destroy all rivals and make the bearer the true ruler of the kingdom. On your travels, you will need strength, courage and some good dice rolls to survive the dangers you face and beat your opponents to the centre of the board.","Genre(s): Miscellaneous, Board / Card Game",N/A,tbd,Nomad Games,PlayStation Vita,"Mar 7, 2017",E10+
TANKS A LOT,N/A,"Genre(s): Action, Arcade",N/A,tbd,Vanguard Chaos Gaming,PlayStation Vita,"Apr 21, 2015",N/A
TASK FORCE KAMPAS,"Task Force Kampas is inspired by the Golden Age of japanese shmups, and adds new mechanics, randomly generated levels and handcrafted bosses. It is an endless loop: you can finish it, but also find the way to continue past the ending and get the highest score!

Space shooters were never that punchy before. Task Force Kampas emphasizes music and game feel to create the perfect game you'd want to spend all your coins into (if that were still a thing, you know.)

The story revolves about a team of outcasts fighting for their future, who happened to be at the worst place during the Evil Invasion. Can you contain the breach? Can you save the whole universe before it becomes corrupted? More importantly, can you save your friends?","Genre(s): Action, Shooter, Shoot-'Em-Up, Vertical",N/A,tbd,EastAsiaSoft,PlayStation Vita,"Sep 1, 2020",M
TEARAWAY,"Adventure through a vibrant papery world with your new friend Iota, a plucky messenger with a unique message to deliver-to you.This paper world is small enough to hold in your own two hands, allowing you to reach into the game with your god-like powers and help Iota complete this very special delivery.","Genre(s): General, Action, Adventure, General, Platformer, 3D",87,8.9,Media Molecule,PlayStation Vita,"Nov 22, 2013",E
TEN BY EIGHT,"In Ten By Eight, players match groups of tiles by chaining up multiple groups with wildcard stars and attempt to find the longest paths possible. This is a puzzle game strong enough for a brain surgeon, yet PH-balanced for a rocket scientist.","Genre(s): Miscellaneous, Puzzle, Puzzle, Matching, Matching",N/A,tbd,Action Button Entertainment,PlayStation Vita,"Jul 31, 2013",N/A
TENNIS IN THE FACE,"This is no Wimbledon, this is Tennis in the Face! Get ready for some hilarious ragdoll-smashing ball-bouncing action!

Help Pete Pagassi to save the city from an evil energy drink corporation Explodz. Knock out creepy clowns, evil riot police and other Explodz-addicted maniacs with a tennis ball in the face. Bounce the ball off walls to reach targets lurking in cover and watch them tumble hilariously. Trigger masterful chain reactions and watch the chaos unfold. Finally enjoy the level finale in slow motion!

Tennis in the Face is a hilarious bouncer-game where you save the city from the evil Explodz Inc. with your extraordinary tennis skills. Simply move your finger on the screen, observe the aiming line, and lift your finger to serve a furious tennis smash.","Genre(s): Puzzle, Action, General",N/A,tbd,10tons Ltd,PlayStation Vita,"Mar 17, 2015",T
TERRARIA,"Terraria is a side-scrolling, action-adventure sandbox game with an emphasis on crafting and exploration set in vast and vibrant worlds.","Genre(s): Action, Action Adventure, Platformer, Platformer, Sandbox, 2D, 2D",85,8.0,Engine Software,PlayStation Vita,"Dec 17, 2013",Stadia
TESLAGRAD,"Teslagrad is a 2D puzzle-platformer, where you play as a young lad who suddenly finds himself embroiled in an ancient conflict that will shake the foundations of his entire existence, and bring a gruesome truth to light.

The game revolves around the use of electricity and magnetism, and your ingenuity will be put to the test as you employ the amazing technology of the Teslamancers to traverse the abandoned Tesla Tower. The game is completely devoid of both text and dialogue, and prefers to tell the story purely through visual means.","Genre(s): Action, Platformer, 2D",74,7.7,Rain Games,PlayStation Vita,"Nov 24, 2015",N/A
TETRA'S ESCAPE,N/A,"Genre(s): Puzzle, Action",N/A,tbd,ABX Games Studio,PlayStation Vita,"Aug 7, 2018",E
TETRAMINOS,"For beginners or veterans, Tetraminos offers an easy-to-learn challenge. Give your brain a workout with the 50 Puzzle mode levels, survive as long as possible in Endless mode and rack up the combos and same-colour lines to climb to first place in the online ranking. Challenge your friends in local Versus mode with up to 4 players and sabotage their boards in wild games.","Genre(s): Puzzle, Stacking",N/A,tbd,Bigben Interactive,PlayStation Vita,"Mar 8, 2016",N/A
TETRIS ULTIMATE,"The world’s most-loved puzzle game arrives on next-gen consoles, and is better than ever in Tetris Ultimate. With six exciting modes, fun new features, and unique visuals, the evolution of this iconic game is the ultimate must-have on next-gen consoles.","Genre(s): Puzzle, Stacking",N/A,6.1,Ubisoft,PlayStation Vita,"Jun 2, 2015",E
THE AMAZING SPIDER-MAN,"Set not long after the action of Columbia Pictures' blockbuster film, The Amazing Spider-Man thrusts New York City's brand new hero back into free-roaming, web-slinging action, as he protects the Big Apple from a deluge of unimaginable threats.","Genre(s): General, Action, Action Adventure, General, Open-World",55,6.9,Mercenary Technology,PlayStation Vita,"Nov 19, 2013",N/A
THE ARLAND ATELIER TRILOGY PLUS,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Tecmo Koei Games,PlayStation Vita,"Dec 25, 2015",N/A
THE BARD'S TALE: REMASTERED AND RESNARKLED,"You are the Bard, a selfish rogue weary of pointless sub-quests and rat-infested cellars. Through magical song you summon characters to join your quest for coin and cleavage!

Prepare to immerse yourself in over 20-30 hours of adventure, featuring:

* 50 enemy types (not counting bosses!)
* A vast world to explore with towns, wild forests, rivers, castles, towers, secret dungeons, snowy mountains, caverns, haunted tombs and more
* A full cast of bizarre NPC's
* Over a dozen special boss enemies to defeat
* 16 magical characters to discover and then summon at will to aid you
* Over 150 unique items of weaponry, armor, instruments, tokens, artifacts and loot!
* More Song & Dance numbers than any other game, including a zombie dance-off!
* Over 14 hours of outstanding voice-acting from top Hollywood talent, including Cary Elwes (The Princess Bride) as the Bard, and the inimitable Tony Jay as the Narrator","Genre(s): Role-Playing, Western-Style",N/A,7.0,InXile Entertainment,PlayStation Vita,"Aug 17, 2017",N/A
THE BINDING OF ISAAC: REBIRTH,"Rebirth is a randomly generated action RPG shooter with emphatic Roguelike elements. Following Isaac on his journey gamers discover bizarre treasures that change Isaac’s form giving him extra-human abilities and enabling him to fend off droves of mysterious creatures, learn secrets and scrap his way to safety.","Genre(s): Horror, Horror, Action, Action Adventure, Shooter, Survival, Shoot-'Em-Up, Top-Down",N/A,8.4,Nicalis,PlayStation Vita,"Nov 4, 2014",N/A
THE BIT.TRIP,"A collection of all six classic Bit.Trip games: Bit.Trip Beat, Bit.Trip Void, Bit.Trip Core, Bit.Trip Runner, Bit.Trip Fate, and Bit.Trip Flux.","Genre(s): Miscellaneous, Compilation",N/A,tbd,Choice Provisions,PlayStation Vita,"Dec 5, 2015",N/A
THE BRIDGE,"The Bridge is a 2D logic puzzle game that forces the player to reevaluate their preconceptions of physics and perspective. It is Isaac Newton meets M. C. Escher. Manipulate gravity to redefine the ceiling as the floor while venturing through impossible architectures. Explore increasingly difficult worlds, each uniquely detailed and designed to leave the player with a pronounced sense of intellectual accomplishment. The Bridge exemplifies games as an art form, with beautifully hand-drawn art in the style of a black-and-white lithograph.","Genre(s): Puzzle, General, Logic",N/A,6.5,Ty Taylor and Mario Castaneda,PlayStation Vita,"Aug 18, 2015",N/A
THE CALIGULA EFFECT,"Featuring a story written by Persona veteran Tadashi Satomi, The Caligula Effect takes you inside a digital prison filled with brainwashed high school students, evil musicians, and an all-powerful virtual idol.","Genre(s): Role-Playing, General",58,7.0,Aquria,PlayStation Vita,"May 2, 2017",T
THE CALL OF THE WEST BY THORNBURY SOFTWARE,N/A,"Genre(s): Action Adventure, Sandbox",N/A,tbd,Thornbury Software,PlayStation Vita,"Jun 2, 2015",N/A
THE CARDBOARD CAT,N/A,"Genre(s): Puzzle, Action",N/A,tbd,Throw the Warped Code Out,PlayStation Vita,"Mar 3, 2015",N/A
THE COUNT LUCANOR,"Join Hans in a fantasy world and experience a unique adventure, full of surprises and challenges. Get hooked on an immersive tale, where every decision counts and every clue is a piece to solve the puzzle and get the treasure. Unravel the sordid secrets of the castle, meet colorful characters, and remember: horror always lurks beneath the surface.","Genre(s): Action Adventure, General",N/A,tbd,Merge Games,PlayStation Vita,"Jan 9, 2018",T
THE CROW,N/A,"Genre(s): Action, Platformer, 2D",N/A,tbd,camel504,PlayStation Vita,"May 26, 2015",N/A
THE CUBE,N/A,"Genre(s): Miscellaneous, Puzzle, General",N/A,tbd,Syntetic Dreams,PlayStation Vita,"Feb 25, 2014",N/A
THE DEER GOD,"The Deer God is a breathtaking 3D pixel art adventure that will challenge your religion and your platforming skills.
It's a game about survival, reincarnation, and karma; all set in a breathtaking and unique 3D pixelized world.
Feast your eyes on the beautiful lighting, day and night system, and vast landscapes.","Genre(s): Action, Platformer, 2D",N/A,tbd,Cinopt Studios LLC,PlayStation Vita,"Apr 25, 2017",N/A
THE DEMON RUSH: LEGENDS CORRUPT,"The Mittu star system enjoyed a long period of prosperity, and was watched over by three powerful beings who shared their unique skillsets and technologies across three worlds for millenia.

From out of nowhere, a Demon Army of immense power appeared suddenly and began invading these planets, slaughtering countless innocents and causing fear and paranoia in the godlike rulers of each world.

On the planet of Altair, the first spacecraft in Mittu's history has been constructed, with the hopes that its crew can find something in the Mittu star system to end the war against the Demon Army.

The Demon Rush: Legends Corrupt is an action RPG with fast-paced combat requiring use of strong offensive and defensive mechanics across multiple modes (Story Mode, Endless Dungeon, Onslaught, Conquest, Heist).

Fight your enemies up close, use buffs/debuffs/status ailments to gain an advantage or place effects like tornados, fire, water, death forests, black holes and more onto the battlefield.","Genre(s): Role-Playing, Action RPG",N/A,tbd,Dragoon Entertainment Ltd.,PlayStation Vita,"Jun 30, 2020",N/A
THE DREAMLANDS: AISLING'S QUEST,"Help Aisling free The Dreamlands from The Mourner! The Dreamlands: Aisling's Quest is an adventure game that blends fantasy and mystery elements to present a gripping story.

One day, Aisling experienced an event that opened the way for a mysterious being that transports her into a world shaped by her dreams and nightmares. There, she learns about The Mourner, a dark entity that is covering and corrupting the land. Aisling must go on a quest to recover three treasures that will help her face The Mourner, bringing peace to the Dreamlands and ultimately to herself.","Genre(s): Action Adventure, General",N/A,tbd,The Domaginarium,PlayStation Vita,"Aug 7, 2018",E10+
THE GAME LAB PROJECT,N/A,"Genre(s): Action, General",N/A,tbd,Blackjack21,PlayStation Vita,"Nov 25, 2014",N/A
THE HD ADVENTURES OF ROTATING OCTOPUS CHARACTER,N/A,"Genre(s): Action, Platformer, Platformer, 2D, 2D",66,6.9,Dakko Dakko,PlayStation Vita,"Aug 27, 2013",N/A
THE HOUSE IN FATA MORGANA,"A gothic suspense tale set in a cursed mansion. The House in Fata Morgana is a full-length visual novel spanning nearly a millennium that deals in tragedy, human nature, and insanity.","Genre(s): Adventure, Visual Novel",N/A,6.9,FuRyu,PlayStation Vita,"May 28, 2019",M
THE HUNGRY HORDE,"You start by controlling a pair of wayward zombies. Every time you chomp on a human they join your ever-growing horde, until you’re controlling entire streets full of the undead. [Playstation.com]","Genre(s): General, Puzzle, Action",61,7.4,Nosebleed Interactive,PlayStation Vita,"Nov 4, 2014",N/A
THE IMPOSSIBLE PLATFORMER,N/A,"Genre(s): Action, Platformer, 2D",N/A,tbd,Boris Ruiz,PlayStation Vita,"Jun 2, 2015",N/A
THE INCREDIBLE PHYSICS PUZZLE - EPISODE: 1,N/A,"Genre(s): Puzzle, Logic",N/A,tbd,LostVision Gamestudio,PlayStation Vita,"Feb 3, 2015",N/A
THE KEEPER OF 4 ELEMENTS,N/A,"Genre(s): Strategy, Real-Time, Defense",N/A,tbd,A-steroids,PlayStation Vita,"Dec 1, 2016",N/A
THE KING OF FIGHTERS '97: GLOBAL MATCH,The final chapter in the Kof Orochi Saga. 35 playable characters! - Including 6 secret characters from the NEOGEO version which are playable from the start. Includes both the ADVANCED and EXTRA modes for even more flexibility in playstyles.,"Genre(s): Action, Fighting, 2D",N/A,tbd,Code Mystics Inc.,PlayStation Vita,"Apr 3, 2018",T
THE LABYRINTH,N/A,"Genre(s): Miscellaneous, Puzzle, Action, Puzzle, Action",N/A,tbd,Rocking Pocket Games,PlayStation Vita,"May 22, 2013",N/A
THE LAST BLADE 2,"The Last Blade 2, originally released in 1998, is the sequel to the fighting game, The Last Blade, which was released a year before. It picks up where the previous title left off and takes the story of battling at the gates of hell to its climax. This time around, there are 16 unique swordsmen from which to choose. Choose from 2 sword types (Strength and Attack). Deflect your enemy's attacks with ""Repel"". You can also cancel game-changing special moves like ""Super Secret Slice"" or ""Hidden Secret Slice"" with a ""Sublime Slash"", which connects to Super Secret Slice - just like in the previous title. And there are even some new features like aerial repels, aerial guards and knockdown recovery. Take your battles to a whole 'nother level!","Genre(s): Action, Fighting, 2D",N/A,8.2,SNK Playmore,PlayStation Vita,"May 24, 2016",N/A
THE LEGEND OF DARK WITCH,"The Legend of Dark Witch is a 2D platform action game.

Syega Crystals gave their powers to the people of the world, but somebody has stolen all of them...

After all the Syega crystals are missing, the world plunges into darkness. As the dark witch Zizou, you must retrieve the missing Syega Crystals.

The Legend of Dark Witch is a 2D platform action game. Zizou can learn new attacks by defeating bosses. She will need every one of those attacks if she is going to save the world.

Other Features:
-A magical world beautifully depicted through in-game graphics.
-Diverse levels that provide a fair challenge.
-Additional bonuses that reward those who replay the game.
-3 difficulty modes.","Genre(s): Action, Platformer, 2D",N/A,tbd,Flyhigh Works,PlayStation Vita,"Apr 25, 2017",E10+
THE LEGEND OF HEROES: TRAILS OF COLD STEEL,"At the elite Thors Military Academy, Erebonias best and brightest learn everything from the art of war to the liberal arts. Rean Schwarzer, a new student, learns that hes been selected as a member of the newly-minted Class VII, made up of students from both noble and commoner backgrounds.

Class VII has no shortage of issues to overcome, but Rean and his classmates will have to work past their differences and hone their skills, because theyll need more than just top marks to make the grade theyll need to safeguard their country from those who would plunge it into war.

- A World of Lore Return to the Zemurian continent, setting of the Trails in the Sky titles, with a new adventure for old and new fans alike.

- Tactical Thinking Execute your strategies in exciting turn-based battles where timing and distance can make the difference between victory and defeat.

- Combat Links Link any two characters in battle, enabling unique synergies between them.","Genre(s): Role-Playing, Japanese-Style",77,8.5,Falcom,PlayStation Vita,"Dec 22, 2015",T
THE LEGEND OF HEROES: TRAILS OF COLD STEEL II,"Peace a memory. Despite the best efforts of military student Rean Schwarzer and his comrades, forces much greater than they have swept the land of Erebonia into a full-blown civil war. After a terrible struggle, Rean awakens in the mountains near his hometown, uncertain what fate befell his classmates and comrades. Though the road will not be an easy one, Rean decides to take up his sword once again.","Genre(s): Role-Playing, Japanese-Style",80,8.3,Falcom,PlayStation Vita,"Sep 6, 2016",T
THE LEGO MOVIE VIDEOGAME,"In a scenario drawn from the film, The LEGO Movie Videogame puts LEGO kids into the role of Emmet, an ordinary, rules-following, perfectly average LEGO minifigure who is mistakenly identified as the most extraordinary person and the key to saving the world. Players guide him as he is drafted into a fellowship of strangers on an epic quest to stop an evil tyrant, a journey for which Emmet is hopelessly and hilariously underprepared.","Genre(s): Action Adventure, Fantasy, General, Fantasy",N/A,5.9,TT Games,PlayStation Vita,"Feb 7, 2014",N/A
THE LONG REACH,"The Long Reach is an adventure game filled with colorful characters, puzzles, and a shock of discovery. Wait, weren't we supposed to say ""joy of discovery""? That can't be right.

The Long Reach takes place in New Hampshire, in the fictional town of Baervox. The game draws its inspiration from Lone Survivor and The Cave and all the classical adventures (except that The Long Reach is set in the present day). You don't play in a post-apocalyptic world or explore a fairy-filled fantasy world. You're in the thick of it, just around the corner from the place where you buy your groceries.","Genre(s): Action Adventure, Survival",N/A,tbd,Merge Games,PlayStation Vita,"Aug 14, 2018",M
THE LONGEST FIVE MINUTES,"Our hero faces the origin of all evil, the Overlord himself, but suddenly loses all memories of his adventure.

His finishing moves, the name of his hometown, and even the reason he's trying to defeat the Overlord in the first place, all gone. Our hero feels as though he's letting his allies down...

In the midst of battle, his allies' words and the Overlord's taunting triggers flashbacks, bringing his memories back piece by piece. Our hero tries to regain his priceless memories before it's too late, but the Overlord stands before him, his power unyielding!

What can happen in The Longest Five Minutes!?","Genre(s): Role-Playing, General, Japanese-Style",N/A,5.5,Nippon Ichi Software,PlayStation Vita,"Feb 13, 2018",N/A
THE LOST CHILD,"Occult journalist Hayato Ibuki encounters a strange girl during his investigations into a series of mysterious suicides in Tokyo. She implores that Hayato must live, before bestowing upon him a mystical device that allows him to capture celestial and arcane creatures. He is now thrust into a world beyond our own, home to horrific monsters and celestial beings. In it, he must delve into dungeons called Layers and solve the mystery of the device. Where his journey leads him could decide the fate of our world...

FEATURES:

* Mythology Unbound -- Features 100+ astrals from myths and legends to capture, each with 3 unique forms to progress through.

* Spread the Wealth of Knowledge -- There are more than 250+ skills to learn and distribute among your party of captured Astrals.

* The Infinite Abyss Awaits -- Test yourself against massive dungeons with up to 99 floors of deadly dangers.","Genre(s): Role-Playing, Japanese-Style",N/A,tbd,Kadokawa,PlayStation Vita,"Jun 19, 2018",N/A
THE LOST KIDS,N/A,"Genre(s): Miscellaneous, Edutainment",N/A,tbd,Xpec,PlayStation Vita,"Jan 13, 2015",N/A
THE MUPPETS: MOVIE ADVENTURES,"The Muppets Movie Adventures takes place across five blockbuster movie genres, ranging from the Wild West in a level called ""The Good, the Bad and the Animal"" staring Animal himself - to the far reaches of space, in a sci-fi adventure starring Kermit the Frog known as the ""The Koozebane Menace"".","Genre(s): Action, General, Platformer, 3D",48,6.7,Virtual Toys,PlayStation Vita,"Sep 1, 2015",E
THE PACKET QUEEN,N/A,"Genre(s): Puzzle, General",N/A,tbd,Studio F#,PlayStation Vita,"Jul 17, 2013",N/A
THE PINBALL ARCADE,"The Pinball Arcade franchise includes real tables from Bally, Williams, Gottlieb and Stern, many of which feature well-known licensed themes. Two new tables will be released every month as downloadable content. Every new table will be available in trial mode, absolutely free.","Genre(s): Action, Miscellaneous, Parlor, Pinball, Pinball",79,7.4,Farsight Studios,PlayStation Vita,"Apr 10, 2012",N/A
THE PINBALL ARCADE: TABLE PACK 1 - MEDIEVAL MADNESS AND THE MACHINE: BRIDE OF PIN-BOT,N/A,"Genre(s): Action, Miscellaneous, Parlor, Pinball, Pinball",N/A,tbd,Farsight Studios,PlayStation Vita,"Jun 12, 2012",N/A
THE PINBALL ARCADE: TABLE PACK 10 - ATTACK FROM MARS AND GENIE,"Attack From Mars was designed by Brian Eddy, who also designed Medieval Madness and programmed the software for tables such as Funhouse and The Machine: Bride of Pin*Bot. Martians are attacking Earth and its the players job to defend it. With its open playfield and easy to understand rules, this table is a blast to play. Features include a moving flying saucer in the middle of the playfield, dancing Martians and a functioning strobe light.

Genie is considered by many to be the best wide-body table of its era and possibly of all-time, a true Gottlieb classic that is very addictive. This table was designed with well thought-out objectives and features five flippers. Two flippers in the upper left corner create a mini playfield. The key to scoring is to build up the bonus and multiplier as much as possible for each ball.","Genre(s): Action, Miscellaneous, Parlor, Pinball, Pinball",N/A,tbd,Farsight Studios,PlayStation Vita,"Mar 26, 2013",N/A
THE PINBALL ARCADE: TABLE PACK 11 - DR. DUDE AND HIS EXCELLENT RAY,N/A,"Genre(s): Action, Miscellaneous, Parlor, Pinball, Pinball",N/A,tbd,Farsight Studios,PlayStation Vita,"Apr 30, 2013",N/A
THE PINBALL ARCADE: TABLE PACK 12 - CACTUS CANYON AND CENTRAL PARK,"he town of Cactus Canyon before facing a showdown at the OK Corral! Along the way, they're challenged with gun fights, stampedes and saving Miss Polly. The playfield features a gold mine with a closeable door, a moving train and a bad guy with a hat that pops off his head.

Central Park is considered one of the best playing classical tables, Central Park featured a comical back glass animation of a monkey ringing a bell every 100 points scored. Pinball hall of famers consider mastering table nudging and target shooting on this table to be essential to proving one's expertise at playing classic tables.","Genre(s): Action, Miscellaneous, Parlor, Pinball, Pinball",N/A,tbd,Farsight Studios,PlayStation Vita,"May 7, 2013",N/A
