title,description,genres,meta_score,user_score,developer,platform,release_date,rating
REAL FARM,"Cultivate success in Real Farm, an immersive agricultural simulator.","Genre(s): Simulation, Virtual, Vehicle, Civilian, Career",,2.9,Triangle Studios,PlayStation 4,"Oct 20, 2017",E
REAL FARM: GRUNES TAL,,"Genre(s): Simulation, Virtual, Vehicle, Civilian, Career",,tbd,Soedesco,PlayStation 4,"Mar 2, 2018",
REAL FARM: POTATO PACK,,"Genre(s): Simulation, Virtual, Vehicle, Civilian, Career",,tbd,Soedesco,PlayStation 4,"Mar 2, 2018",
REAL HEROES: FIREFIGHTER,"Enter the soot-stained boots of an everyday hero as a newly graduated Fire Academy cadet getting their start in a big city firehouse. Experience raging infernos and explosive environments in this unique first person action game. Use the firefighter's tools of the trade like the axe, hose and saw to rescue survivors and get the fires under control.","Genre(s): Simulation, Virtual, Career",,tbd,Maximum Games,PlayStation 4,"Feb 25, 2020",E10+
REALM ROYALE,"Be the last Champion standing in Realm Royale. Choose a class, then loot deadly weapons and powerful abilities to create your own Champion. Explore a fantasy world from horseback, and craft game-changing legendary gear.","Genre(s): Action Adventure, Survival",,5.8,Hi-Rez Studios,PlayStation 4,"Jan 23, 2019",T
REALMS OF ARKANIA: BLADE OF DESTINY,"Developed by Austrian developer Crafty Games, Realms of Arkania - Blade of Destiny is a one-to-one remake of the 1992 original, adored by a generation of Role Players and one of the most successful German RPG's of the 1990's. Get ready to return to Thorwal, one of the oldest cities of Aventurien. Make sure your wits are sharpened before walking down the small alleys of Thorwal and Prem, and prepare to stop the Orcisch threat while creating a mighty alliance between nations.","Genre(s): Role-Playing, Western-Style",,tbd,UIG Entertainment,PlayStation 4,"Oct 16, 2017",
REALMS OF ARKANIA: STAR TRAIL,"Star Trail is a faithful remake of Realms of Arkania’ss classic sequel. This hardcore RPG features dozens of talents and spells, distinct races and character classes as well as a challenging isometric turn-based combat system.","Genre(s): Role-Playing, Western-Style",,tbd,UIG Entertainment,PlayStation 4,"Jun 26, 2018",T
REALPOLITIKS NEW POWER,"Dive deep into the issues of the modern world, with its current geopolitical borders, using your country’s power and economic strength to engage in military conflicts and international affairs. Choose your own method of coping with other nations' interests, unexpected events, global threats, and various crises. Deal with the disintegration of the European Union, terrorism, the aftermath of World War III and many other real and fictional scenarios.

Based on three main political systems (democracy, authoritarianism, totalitarianism), Realpolitiks allows you to extend the influence of your country through various means, all in order to win the race for global domination.

Grow and develop your nation to the highest possible levels of economic power, technological competitiveness and military supremacy in globally-ranked charts. The choice is yours as to whether you become a valued member of the United Nations, or a nuclear tyrant, bullying all those around you.","Genre(s): Real-Time, General, Strategy, Management, Government",,tbd,Forever Entertainment,PlayStation 4,"Jun 16, 2020",
REBEL COPS,"Lead a rag-tag squad of cops in rebellion against their town’s new criminal power, and see how long you can hold out in this unforgiving turn-based spin-off game from This Is the Police. You’ll be desperately short on supplies, and a single shot can cost a cop his life.","Genre(s): Strategy, Turn-Based, Tactics",59.0,tbd,Weappy Studio,PlayStation 4,"Sep 17, 2019",T
REBEL GALAXY,"Rebel Galaxy is a swashbuckling space adventure, with action-packed combat, exploration, discovery, trade, and “negotiation” with outlandish denizens at the edge of the known universe.","Genre(s): Action, Action Adventure, General, Open-World",64.0,6.8,Double Damage Games,PlayStation 4,"Jan 5, 2016",
REBEL GALAXY OUTLAW,"Out of cash, out of luck, out on the fringe. Juno Markev has a killer to tail, a debt to pay, and more trouble headed her way. Rebel Galaxy Outlaw takes place in a greasy, blue-collar world of outlaws, truckers, cops and thieves.","Genre(s): Action Adventure, Open-World",,5.4,Double Damage Games,PlayStation 4,"Sep 22, 2020",T
REBORN: A SAMURAI AWAKENS,,"Genre(s): Action Adventure, General",,2.4,Geronimo Interactive,PlayStation 4,"Nov 6, 2019",T
REC ROOM,Rec Room is a community where you play with friends from all around the world. Create your avatar then head to the Rec Center for fun and games.,"Genre(s): Sports, Miscellaneous, Individual, Party / Minigame, Tennis",,6.6,Against Gravity,PlayStation 4,"Nov 21, 2017",E10+
RECKLESS AUTO RACING,Race against your enemies in this harbour. Pay attention to your environment and win the race by forcing your enemy to get out of the track.,"Genre(s): Racing, Arcade, Automobile",,tbd,Interactive Dreams Limited,PlayStation 4,"Jan 12, 2023",E
RECKLESS AUTO RACING 2,Race like never before in this medieval style world. You are a miniaturized version of yourself. You will be racing in a world where everything will seem too big. So pay attention to the environment and your enemies. Finish the race first and become the winner.,"Genre(s): Racing, Arcade, Automobile",,tbd,Interactive Dreams Limited,PlayStation 4,"Nov 27, 2022",
RECORD OF LODOSS WAR: DEEDLIT IN WONDER LABYRINTH,"Deedlit awakens suddenly in a mysterious, unknown place.

Where am I? Why am I here?

With nobody around to respond, her questions are met with only silence.

Seeking answers, Deed eventually sets off on foot, alone...

Record of Lodoss War-Deedlit in Wonder Labyrinth is a 2D action adventure game based on Record of Lodoss War. Immerse yourself in the gorgeous pixel animations, use a variety of weapons and the power of elemental spirits on your journey to solve the arcane mysteries of the labyrinth.","Genre(s): Action, Action Adventure, Platformer, Open-World, Metroidvania",,7.2,WSS Playground,PlayStation 4,"Dec 16, 2021",T
RED BALL ESCAPE,"Can you escape and solve tricky platformer puzzles ?

Red ball escape is a simple puzzle platformer game with 100 Levels to complete and simple controls which ends up in simply fun!","Genre(s): Action, Platformer, 2D",,tbd,Kistler Benjamin,PlayStation 4,"Jul 13, 2022",E
RED BOW,"Red Bow is a top-down, creepy adventure game that sets players in the role of Roh, a young girl who gets trapped in a bizarre nightmare filled with creepy monsters! Roh finds herself trapped in a strange dark nightmare world. Help her realize what role she plays by exploring creepy environments.","Genre(s): Adventure, General",52.0,tbd,Stranga,PlayStation 4,"Jan 14, 2020",T
RED DEAD ONLINE,"Red Dead Online is an evolution of the classic multiplayer experience in the original Red Dead Redemption, blending narrative with competitive and cooperative gameplay in fun new ways. Using the gameplay of the upcoming Red Dead Redemption 2 as a foundation, Red Dead Online will be ready to be explored alone or with friends, and will also feature constant updates and adjustments to grow and evolve this experience for all players.","Genre(s): Action Adventure, Open-World",,3.9,Rockstar Games,PlayStation 4,"Nov 27, 2018",M
RED DEAD REDEMPTION 2,"Developed by the creators of Grand Theft Auto V and Red Dead Redemption, Red Dead Redemption 2 is an epic tale of life in America’s unforgiving heartland. The game’s vast and atmospheric world also provides the foundation for a brand new online multiplayer experience. America, 1899. The end of the Wild West era has begun. After a robbery goes badly wrong in the western town of Blackwater, Arthur Morgan and the Van der Linde gang are forced to flee. With federal agents and the best bounty hunters in the nation massing on their heels, the gang has to rob, steal and fight their way across the rugged heartland of America in order to survive. As deepening internal fissures threaten to tear the gang apart, Arthur must make a choice between his own ideals and loyalty to the gang that raised him. [Rockstar]","Genre(s): Action Adventure, Open-World",97.0,8.7,Rockstar Games,PlayStation 4,"Oct 26, 2018",Stadia
RED DEAD REVOLVER,"Learn the ways of the Wild West as a bounty hunter seeking vengeance. Red Dead Revolver tells the story of Red, a man on a mission to kill General Diego--the rogue Mexican general who murdered Red's family for gold. As Red, you'll have a variety of weapons to choose from, including pistols, rifles, shotguns, and dynamite. Dusty towns, windswept prairies, rugged saloons--the game integrates all of the elements of a classic Western movie.","Genre(s): Action, Shooter, Third-Person, Arcade",,7.2,Rockstar Games,PlayStation 4,"Oct 11, 2016",M
RED DEATH,"Blast through waves of arcane enemies and take down monstrous bosses as you defend the earth against an unknown calamity. As a prologue to Project Starship, vertical bullet hell shoot’em up Red Death sets a collision course against a full-scale invasion bent on eradicating humanity, presented in nostalgic 4-tone style.","Genre(s): Action, Shooter, Shoot-'Em-Up, Vertical",,tbd,Panda Indie Studio,PlayStation 4,"Mar 17, 2020",T
RED FACTION,"A revolution has begun on Mars, and you are at the forefront. As part of a rebellious organization known as Red Faction, you must battle through 20 levels that feature deep seas, natural caves, Ultor Corporation's bases, and more. Hijack five land, sea, and air vehicles--each equipped with weapons--including an ATV, a submarine, and a high-flying fighter. Help yourself to 15 weapons of mass destruction, such as railguns, rocket launchers, riot sticks, and heavy explosives. Stealth, cooperation, and action are all important to achieve success.","Genre(s): Action, Shooter, First-Person, Arcade",,7.3,Volition Inc.,PlayStation 4,"Dec 6, 2016",M
RED FACTION II,"The sequel to Red Faction keeps the same exciting features from the original and introduces a new cast of characters and storyline. In Red Faction II's futuristic setting, humankind is under the rule of an evil dictatorship, and only a group of freedom fighters called Red Faction stands in its way. As a super-soldier alias, you join their cause with an arsenal of high-powered weapons and heavy vehicles. You can even use this firepower on your environment, which can be strategically altered and destroyed.","Genre(s): Action, Shooter, First-Person, Arcade",,8.5,Volition Inc.,PlayStation 4,"Aug 29, 2017",
RED FACTION: GUERRILLA RE-MARS-TERED,"Set 50 years after the climactic events of the original Red Faction, Red Faction: Guerrilla allows players to take the role of an insurgent fighter with the newly re-established Red Faction movement as they battle for liberation from the oppressive Earth Defense Force. Red Faction: Guerrilla still defines the limits of destruction-based game-play with a huge open-world, fast-paced guerrilla-style combat, and true physics-based destruction.

Features:

* Open World Guerrilla Warfare - You decide who, when, where and how to battle. Utilize guerrilla tactics, improvised weaponry, and modified vehicles to lead insurgent attacks on EDF targets. Launch attacks based on your own gameplay style, take on missions in any order you choose, or engage in destructive activities to weaken the EDF's grip on Mars.
* Strategic Destruction - Use destruction to your tactical advantage, setting ambushes or chain reaction explosions to attack enemy strongholds and permanently modify the game environment. Leverage fully-dynamic physics-based destruction to improvise on the fly: blow holes in a wall or floor to set an ambush or escape, take out a staircase to stop your pursuers, or drive vehicles through blown out walls.
* Evolving & Emergent Gameplay - Carve your path through an ever-changing landscape as you improvise your combat tactics - mixing gameplay styles, vehicles, weapons and explosives to defeat the EDF.
* Epic Sci-Fi Setting - Explore the huge, unforgiving Martian landscape, from the desolate mining outpost of Parker to the gleaming EDF capital city of Eos; then tear through the fully destructible open-world environments swarming with EDF forces, Red Faction resistance fighters, and the downtrodden settlers caught in the cross-fire.
* Multiplayer Combat - There is no place to hide when you put your guerrilla warfare skills to the test in a variety of highly destructive multiplayer combat modes.

Re-Mars-tered Features:

> Fully reworked graphics Heavily reworked textures and graphic features adding for example specular maps.
> Improved shadow rendering
> Improved Lighting
> Shader & Postprocessing rework
> Native 4k support for the finest up to date mars destruction experience ever","Genre(s): Action, Shooter, Third-Person, Arcade",70.0,5.2,Volition Inc.,PlayStation 4,"Jul 3, 2018",M
RED GODDESS: INNER WORLD,A Metroidvania with an epic journey that features mystical-fantasy storytelling in a universe filled with symbolism. [Yanim Studio],"Genre(s): Action, Platformer, 2D",49.0,7.1,Yanim Studio,PlayStation 4,"Jun 30, 2015",
RED MATTER,"Red Matter is a story-driven VR puzzle adventure game set during a dystopian sci-fi Cold War. Take on the role of an astronaut dispatched to an abandoned moon base on a frozen, faraway planet, to investigate a shady top secret research project.","Genre(s): Adventure, 3D, First-Person",84.0,7.2,Vertical Robot,PlayStation 4,"Dec 11, 2018",T
RED RONIN,"One by one, turn by turn, kill all of them!

After being betrayed by her former team, Red embarks with her companion bot ISAAC in a non stop revenge journey to eliminate everyone who left her behind.

Red Ronin is a Tactical Turn-based but fast paced dash 'n slash game where a bloodthirsty ronin and her companion bot searches for revenge.","Genre(s): Strategy, Turn-Based, Tactics",,tbd,Thiago Oliveira,PlayStation 4,"Oct 13, 2021",
RED ROPE: DON'T FALL BEHIND +,"Red Rope: Don’t Fall Behind is an arduous challenge, a cathartic ritual that only the most valiant players will be able to carry out, be they fearless lonely travellers or couples with a strong elective affinity.
Explore the Labyrinth, get acquainted with its bizarre inhabitants, its secrets and its rules. Face enemies, traps, puzzles and ferocious bosses. To escape the Labyrinth you will have but one weapon: the rope that binds you together.","Genre(s): Action Adventure, Puzzle, Action, Survival",,tbd,BELKA SRL,PlayStation 4,"Nov 6, 2020",E10+
RED SQUARE ESCAPE,"Red square escape is a top down 2D movement game where you are the red square and have to escape through different levels. Each level is spiked with traps and obstacles you need to overcome.

Simple controls, simple art style and simple fun are guaranteed here. Have you got the skills to escape?","Genre(s): Puzzle, Action",,tbd,Kistler Benjamin,PlayStation 4,"Jul 27, 2022",
RED SQUARE ESCAPE 2,"Red Square Escape 2 is the sequel to the beloved difficult top down 2D movement game where you are the red square and have to escape through different levels.

Each level is spiked with traps and obstacles you need to overcome. Simple controls, simple art style and simple fun are guaranteed here.

Have you got the skills to escape?","Genre(s): Puzzle, Action",,tbd,Kistler Benjamin,PlayStation 4,"Aug 31, 2022",
RED WINGS: ACES OF THE SKY,"Red Wings: Aces of the Sky is a dynamic action game that will show you amazing battles straight from the pages of history in a brand new arcade gameplay style. Use your unique skills to take down your opponents, develop your deadly pilot aim, and become the true ace of the sky. Witness the birth, rise, and fall of the Red Baron, Manfred von Richthofen—the ultimate hero of the first World War, credited with 80 victories. Become a part of his squadron or his archrival.

Choose one of more than 10 historical warplanes of the Entente Powers or the Triple Alliance. Fly into a unique mix of historic events and over-the-top, comic book-style adventures.

Invite a friend to play and fly together. Sky-high thrills are waiting for you in cooperative mode!","Genre(s): Simulation, Flight, Combat",,tbd,All in! Games,PlayStation 4,"Oct 13, 2020",E10+
REDEEMER: ENHANCED EDITION,"The stern Russian man Vasily is an ex-security officer of the world’s largest weapons company. But when Vasily decides to leave this dirty business and escapes to an isolated monastery in the East, he becomes a wanted man. Well, they’ve asked for it…","Genre(s): Action Adventure, Linear",67.0,7.2,Sobaka,PlayStation 4,"Jul 19, 2019",M
REDEMPTION REAPERS,"Descending suddenly on the world, the macabre Mort armies destroy nation after nation, leaving humanity decimated in their wake. Among the forces resisting the Mort is a small band of mercenaries known as the Ashen Hawk Brigade.

Redemption Reapers is a dark fantasy simulation game set in a medieval world. Be immersed in the tale of the desperate struggle between the Ashen Hawk Brigade and the terrifying Mort legions.

With despair looming as the menacing Mort horde marches ever closer, help your small resistance defeat the enemy masses by bringing together a rich variety of character builds and a meticulous strategy. Experience the exhilaration as you rise up to overcome the odds and achieve victory!","Genre(s): Strategy, Turn-Based, Tactics",,tbd,Adglobe,PlayStation 4,"Feb 22, 2023",T
REDO!,"EDO! is a dark, lonely, evocative, non-linear action RPG. Drawing inspiration from the works of Tsutomu Nihei and Lovecraft, REDO! is a game about a girl trying to find what remains of a dystopian world overrun by biomachines. Presented in a non-linear, open format, the game provides a dark and mysterious narrative within a gloomy and vast, interconnected decaying city. Combat is methodical, with the player needing to balance staggering enemies – making them less of a danger and an easier target – against fighting furiously to deplete their health as quickly as possible, and survive both unique enemy encounters and unforgiving environments. In order to survive in this world after the end of mankind, the player will have a diverse selection of weaponry and items available, ranging from energy blades, to riot shields, to rocket launchers.
The twisted biomachines which inhabit the lonely world of REDO! breathe fire, electrify air and spit plasma. You will need every tool available to survive.","Genre(s): Action, Action Adventure, Platformer, Open-World, Metroidvania",,tbd,Top Hat Studios Inc,PlayStation 4,"Jun 22, 2022",M
REDOUT,"NEXT GENERATION AG RACING IS HERE! Redout is a tribute to the old racing monsters such as F-Zero, WipeOut, Rollcage, and POD. It is designed to be an uncompromising, fast, tough and satisfying driving experience, soaked in that vertigo that stands at the core of the arcade racing genre. The floating system and driving models are based on physics: each turn, slope, hard braking, acceleration, each turn and twist of the track will apply a unique force to the ship. A sharp low-polygon style blends meshes and terrains with the latest state-of-the-art shading and lighting effects provided by the Unreal Engine 4, creating beautiful and instantly recognisable aesthetics. Breezy coastlines, eerie frozen landscapes, vast desert plains: the melancholic, dystopian atmosphere of a semi abandoned Earth is the background for the most high-speed, tense and beautiful futuristic racing clashes.","Genre(s): Racing, Arcade, Futuristic",81.0,7.6,505 Games,PlayStation 4,"Aug 29, 2017",E
REDOUT 2,The fastest racing game in the universe. Redout 2 is a tribute to classic arcade racing games and the sequel to the critically acclaimed Redout. Reach impossible speeds in exhilarating futuristic races across an extensive single-player campaign and competitive multiplayer.,"Genre(s): Racing, Arcade, Futuristic",,tbd,34BigThings,PlayStation 4,"Jun 16, 2022",E
REDOUT 2: SUMMER PACK,"During the 24th century, water scarcity forced humanity to dig desperately under the oceans, eventually finding the biggest aquifer under the Atlantic. The Caribbean Dam was one of the largest water stocks, providing clean water to a third of the liveable territories left on Earth. It played a key role in human survival during the Space Assault era.

Jump in and out of crystal clear waters with the Summer Pack DLC, which adds a variety of new content to the original game!","Genre(s): Racing, Arcade, Futuristic",,tbd,34BigThings,PlayStation 4,"Oct 20, 2022",E10+
REDOUT: BACK TO EARTH PACK,,"Genre(s): Racing, Arcade, Futuristic",,tbd,34BigThings,PlayStation 4,"May 15, 2018",
REDOUT: MARS PACK,,"Genre(s): Racing, Arcade, Futuristic",,tbd,34BigThings,PlayStation 4,"Jan 22, 2018",
REDOUT: SPACE ASSAULT,"Redout: Space Assault is arcade space battle, coupling the trademark Redout adrenaline with the thrill of combat. Outsmart, outmanoeuvre, overpower, outclass your opponents in lightning-fast, adrenaline-inducing single-player space combat.","Genre(s): Simulation, Space, Combat",51.0,tbd,34BigThings,PlayStation 4,"Jan 22, 2021",E10+
REED 2,"Reed awakens… to the memories of the old supercomputer… Reed failed. The reboot failed and now the digital world is once again breaking down. Before the old supercomputer malfunctioned, it gave Reed backup files that must be delivered to the Developer. The virtual world is now doomed, can you get to the Developer?","Genre(s): Action, Platformer, 2D",,tbd,Crescent Moon Games,PlayStation 4,"May 5, 2020",E
REED REMASTERED,"Long ago in a beautiful and mysterious world, an old supercomputer created the digital world that is now breaking down. In a final effort to stop the impending end of the virtual space, a small creature named Reed was created to save the world. The virtual world now depends entirely on you and your platforming skills.","Genre(s): Action, Platformer, 2D",,7.3,Crescent Moon Games,PlayStation 4,"Feb 11, 2020",E
REEL FISHING: ROAD TRIP ADVENTURE,"Grab your rod, reel, and adventurous spirit as you join three friends on a summer road trip to remember. Visit a variety of fishing spots, from deep-sea fishing to freshwater stream fishing as you and the gang track down and try to catch the elusive Legendary Fish. Upgrade skills and abilities, craft rod, reels, and lures as you try to catch the big one.","Genre(s): Sports, Individual, Nature, Fishing",,tbd,Natsume,PlayStation 4,"Aug 20, 2019",E
REFLECTION OF MINE,"Help Lilly Witchgan, a young girl who has dissociative identity disorder. Discover which personality is the real one and uncover a dark plot as Lilly navigates her mindscape. Control two different characters at the same time as you attempt to get to the exit by navigating both personalities through a multitude of traps. Each side of the stage is different for each of the personalities, so be cautious!

Can you solve the broken puzzle that is Lilly Witchgan’s mind?","Genre(s): Puzzle, Action",,tbd,Ratalaika Games,PlayStation 4,"Oct 9, 2020",T
REFUNCT,"Refunct is a peaceful, short first-person platformer about restoring a vibrant world, featuring an emotional soundtrack and an open world without death. Relax and play at your own pace without pressure.","Genre(s): Action, Platformer, 3D",,tbd,Dominique Grieshofer,PlayStation 4,"Jun 7, 2019",E
REGALIA: OF MEN AND MONARCHS - ROYAL EDITION,"Regalia: Of Men And Monarchs is a tactical RPG set in a cheerful fantasy world full of weirdness and wonder. Assemble your party, go adventuring, manage your kingdom, make new friends, and defeat your opponents in challenging turn-based combat.","Genre(s): Strategy, Turn-Based, Tactics",70.0,5.8,Pixelated Milk,PlayStation 4,"Apr 10, 2018",T
REGIONS OF RUIN,"Ever wonder what would happen if Kingdom met a broad, skill based open world RPG? Welcome to Regions of Ruin. Regions of Ruin is a 2D side-scrolling RPG with town-building in an open world that progressively challenges your hero and settlement the further you delve into the vast continent.","Genre(s): Role-Playing, Action RPG",,tbd,Vox Games,PlayStation 4,"Dec 19, 2019",E10+
REKNUM,"Princess Cheri advances through six different completely explorable zones, loot chests with crystals that will increase her passive skills in order to advance. Each zone introduces different elements which must be evaluated to advance, examine the behavior of the enemies, and fight bosses.","Genre(s): Action, Platformer, 2D",,6.7,JanduSoft,PlayStation 4,"Feb 3, 2020",E10+
REKT! HIGH OCTANE STUNTS,"Flipping fun stunt simulator for up to four players!

Ever wanted to kickflip a car? Get behind the wheel in this high octane stunt driving game and get REKT! With REKT doing tricks is incredibly smooth and easy, and with realistic physics it's easy to learn and hard to master. Get your landing right and power slide into the next trick for an incredible trick combo chain at a smooth 60 frames per second. Get a couch, up to four friends and engage in crazy multiplayer battles to take the crown as the ultimate REKT driver!

-Stunts, lots of 'em!
-Three main arenas to do stunts in
-Unlock over fifty customizable cars
-An almost endless amount of challenges
-Compete with other players in the global leaderboards
-Many zany pop culture references!

Local Multiplayer
Gather a couple of friends and play with up to four players! Play capture the crown and see who keeps the crown the longest! Infect other players in Virus or be the fastest to capture all the checkpoints in Baja or just take three friends and simultaneously fight for the highest score!

-Four extra unique multiplayer arena's
-Local multiplayer with up to four players
-Even more pop culture references!","Genre(s): Racing, Arcade, Automobile",,tbd,No Gravity Games,PlayStation 4,"Feb 24, 2022",
RELAYER,"A next-generation robot SRPG set in a sci-fi alternate reality, in which Starchildren - humans who have been granted special abilities - take on an extraterrestrial threat known as the Relayers.

Command a squadron of Stellar Gear, humanoid weapons developed from the technology of ancient alien civilizations, to defend Earth from the invading Relayer aliens. Approximately 100 unique cutscenes play during battles throughout the game, and stage maps are all illustrated in high-quality, full 3D.

Relayer also features exciting special attacks such as Backstab and the Big Bang. Players must use a wide range of strategies in order to lead the Starchildren to victory!","Genre(s): Strategy, Turn-Based, Tactics",,tbd,Kadokawa,PlayStation 4,"Mar 24, 2022",T
RELICTA,"Relicta is a first-person puzzle game whose main mechanics combine magnetism and gravity. The player is equipped with a pair of special gloves that allow them to change the magnetic and gravitational properties of experimental cubes scattered around each level. These cubes can be moved by the player, either carrying them bodily or using magnetism or gravity. They can also be placed on teleporting machines to warp them to another teleporter and help solve puzzles. Mechanics really come alive when combined in ingenious ways. For instance, magnetism can be used to repel or attract cubes, but repelling a cube that has previously “anti-gravitated” gives you a frictionless device that will retain inertia until it collides against something solid, like a wall (or your skull). It can even be used as a means of transport for the player to reach new places. Cubes can also be used to power up some devices, in order to operate doors and force fields. As the player progresses towards more complex puzzles, they will encounter other devices - magnetic plates, elevators, buttons or even drones capable of nullifying magnetic and gravitational fields as well as stealing cubes.","Genre(s): Adventure, 3D, First-Person",71.0,6.0,Mighty Polygon,PlayStation 4,"Aug 3, 2020",Stadia
REMEMORIED,"Rememoried is an independent video game, a virtual place where memories change to dreams and the only possible way is forgetting, which becomes a mechanism for proceeding to the next layer of dreams. The Surrealist explorative first-person adventure game.","Genre(s): Adventure, 3D, First-Person",,tbd,Vladimir Kudelka,PlayStation 4,"Apr 6, 2018",E
REMILORE: LOST GIRL IN THE LANDS OF LORE,"RemiLore is a “rogue-lite” anime-style adventure set in a colorful fantasy world. Features single-player story mode, two-player co-op mode, 200+ weapons, upgradable spells, procedurally-generated levels, loads of unlockables and more.","Genre(s): Action, Action Adventure, General",56.0,tbd,Pixellore,PlayStation 4,"Feb 26, 2019",E10+
REMINISCENCE IN THE NIGHT,"Unlock your memories and discover the emotional wounds of your past.

You're trapped in your apartment. You have no memory of your past.

As you try to escape, you rapidly understand that you must confront your traumas, and the only way to do this is to let your choices guide you to freedom.

Interact with different items in the apartment to invoke new scenes and memories, speak on the computer with your childhood friend, Sofia, to further the story.

Your choices matter.

What happens to the main character and their memories is in your hands.","Genre(s): Adventure, Visual Novel",,tbd,Ratalaika Games,PlayStation 4,"Oct 22, 2021",E10+
REMNANT: FROM THE ASHES,"The world has been thrown into chaos by an ancient evil from another dimension. As one of the last remnants of humanity, you must set out alone or alongside up to two other survivors to face down hordes of deadly enemies to try to carve a foothold, rebuild, and retake what was lost.","Genre(s): Action, Shooter, Third-Person, Arcade",77.0,7.1,Gunfire Games,PlayStation 4,"Aug 20, 2019",M
REMNANT: FROM THE ASHES - SUBJECT 2923,"Remnant: From the Ashes – Subject 2923 requires ownership of Remnant: From the Ashes to play. Subject 2923 does not require ownership of the Swamps of Corsus DLC to play. In a brand-new continuation of the Remnant: From the Ashes story, meet unexpected allies, traverse unfamiliar zones and dimensions, and overcome new threats to save your world. Complete new quests and conquer unique bosses to acquire additional gear, increasing your chances of surviving the rugged wilderness of Earth and beyond, as you aim to put an end to the Root and restore humanity.","Genre(s): Action, Shooter, Third-Person, Arcade",,3.2,Gunfire Games,PlayStation 4,"Aug 20, 2020",
REMNANT: FROM THE ASHES - SWAMPS OF CORSUS,"Remnant: From the Ashes – Swamps of Corsus requires ownership of Remnant: From the Ashes to play. Begin your journey across the dangerous and corrupted worlds of Remnant: From the Ashes with a new mode and expanded map content in the Swamps of Corsus DLC. New Mode - Survival. Fight for your life in this new rogue-like game mode! Start off your adventure with nothing but a pistol, some scrap and the skin on your back. Travel randomly through corrupted World Stones to different biomes, scrap-up gear, fight insanely-difficult bosses and test your endurance on how long you can resist The Root’s influence. The Iskal Rise. The swamps of Corsus swarm with new content! Discover a new zone in Adventure Mode, fight new bosses, experience new stories, participate in new events, find new quests, and more. Lock & Load. Pick up new items, new armor and skins, new weapons, new mods and new traits. Armor Skins. By defeating bosses in Survival Mode, or the Hard and Nightmare difficulties in Campaign and Adventure Mode, earn Glowing Shards which you can use to purchase alternate armor skins for every piece of armor available in the game.","Genre(s): Action, Shooter, Third-Person, Arcade",,tbd,Gunfire Games,PlayStation 4,"Jun 4, 2020",
REMOTE LIFE,Remote Life is a 2D side scrolling space shooter. The graphics are huge 3D pre-rendered sprites and are gorgeously animated. It is full of cool menacing monsters. The backgrounds look fantastic and fit perfectly to the Alien world. The Bosses look so infinity creepy and scary that the cg-artist had to design them with closed eyes. There are an immense number of weapons. You are surrounded by such a Brutal-Frenetic-Sci-Fi-Techno-Alien World that is so brilliantly credible that you can almost smell the gasses that the aliens create when you blast them off. The soundtrack fits perfectly to the theme and the pace of the game. This game is is a full immersion in an unseen world.,"Genre(s): Action, Shooter, Shoot-'Em-Up, Horizontal",,tbd,Next Game Level,PlayStation 4,"May 27, 2022",T
REMOTENESS,"New York, 2034: you wake up after what seemed to be a terrible nightmare, while it is not. The district has been evacuated and isolated overnight by the army, after an electrical meteor shower hit the Earth.

Apparently left alone with your trusty drone ""Hanna"", and under the high need of your periodic injection, the only option is to grab your crossbow, get out there and see what today's ""good morning"" will be...

Fight, explore, survive, and try to escape from this hell!","Genre(s): Action, Shooter, First-Person, Arcade",,tbd,KR Games,PlayStation 4,"Feb 22, 2023",
REMOTHERED: BROKEN PORCELAIN,"Broken Porcelain brings an abundance of welcome changes to the series, introducing new gameplay and storytelling elements that breathe new life into the characters and an unprecedented level of immersion in this haunting adventure – perfect for both new and returning fans to the series.","Genre(s): Adventure, 3D, First-Person",44.0,6.0,Stormind Games,PlayStation 4,"Oct 13, 2020",M
REMOTHERED: TORMENTED FATHERS,"Remothered: Tormented Fathers is pure and realistic survival horror. The story revolves around Rosemary Reed, a fascinating 35-year-old woman, who reaches Richard Felton’s house, in order to investigate the disappearance of a girl called Celeste.","Genre(s): Action Adventure, Survival",75.0,7.4,Stormind Games,PlayStation 4,"Jul 25, 2018",M
RENEGADE,"2 A.M. is no time to be alone in the subway. And you're about to find out why. They've got clubs, chains and blades. And it's three against one... but they've picked the wrong one. The streets are a mess and it's time to do a little street cleaning. They started it... You've gotta finish it!","Genre(s): Action, Beat-'Em-Up, 2D",,tbd,Hamster,PlayStation 4,"Jun 2, 2015",E10+
RENEGADE (NES),"2 A.M. is no time to be alone in the subway. And you're about to find out why. They've got clubs, chains and blades. And it's three against one... but they've picked the wrong one. The streets are a mess and it's time to do a little street cleaning. They started it... You've gotta finish it!","Genre(s): Action, Beat-'Em-Up, 2D",,tbd,,PlayStation 4,"Apr 17, 2020",
RENTO FORTUNE,"Rento Fortune is an online dice board game. To win in Rento, you must bankrupt the other players.","Genre(s): Miscellaneous, Board / Card Game",,tbd,LAN - GAMES EOOD,PlayStation 4,"Jan 19, 2018",E
