title,description,genres,meta_score,user_score,developer,platform,release_date,rating
STEAMWORLD DIG 2,"Adventure waits below the surface... Dig deep, gain riches and unearth the terrors of the underworld in this platform mining adventure. Bonus double-sided poster and exclusive reversible cover.","Genre(s): Action, Action Adventure, General, Platformer,",N/A,7.8,Image & Form,Stadia,"Mar 1, 2020",N/A
STEAMWORLD HEIST,"Join Captain Piper Faraday, smuggler and occasional pirate, as she recruits a rag-tag team of steam-driven robots and sets out on a daring adventure. With your hearty crew you’ll board, loot and shoot your way through enemy spaceships. Overcome the challenges of the vast frontier by upgrading your robots with unique abilities, weapons – and even stylish hats!","Genre(s): Strategy, Turn-Based, General",N/A,6.7,Image & Form,Stadia,"Mar 10, 2020",N/A
STEAMWORLD QUEST: HAND OF GILGAMECH,"Triumph over evil with the hand you're dealt!

SteamWorld Quest is the roleplaying card game you've been waiting for! Lead a party of aspiring heroes through a beautifully hand-drawn world and intense battles using only your wits and a handful of cards. Take on whatever threat comes your way by crafting your own deck choosing from over 100 unique punch-cards!

What awaits you is a luscious treasure chest filled with gold, dragons, vivid worlds, magic, knights in shining armor as well as XP, turn-based battles and all that good RPG stuff! The game's humorous mix of traditional fantasy and steampunk robots makes for an unforgettable experience with lots of laughs.","Genre(s): Strategy, Action Adventure, Turn-Based, General, Card Battle",N/A,7.1,Image & Form,Stadia,"Mar 1, 2020",N/A
STRANGE BRIGADE,"Egypt, the 1930's. Erased from ancient history and buried in a nameless tomb for 4,000 years, Seteki the Witch Queen has risen once again. Only one troop of daring heroes can stand against the fearsome power of Seteki and her army of mummified monstrosities: The Strange Brigade. Explore remarkable ruins, solve perilous puzzles and uncover tantalising treasure while blasting your way through an array of undead enemies in thrilling third-person action that's certain to bring out your inner adventurer!","Genre(s): Action, Shooter, Third-Person, Arcade",N/A,7.5,Rebellion,Stadia,"Aug 1, 2020",T
STREET POWER FOOTBALL,"Sick style and high-energy action come together in this completely over-the-top football experience. Featuring six distinct game modes from open-ended Freestyle and Trick Shot modes to head-to-head competition in Panna and up to 3v3 matches in Street Power mode, you've never played football quite like this.

Join street football legend Sean Garnier and face off with freestyle football greats on crazy playgrounds and pitches around the world. You'll learn to run circles around your friends and pull off insane tricks as you grow your status to become Street King.","Genre(s): Sports, Team, Soccer, Arcade",N/A,3.6,SFL Interactive,Stadia,"May 11, 2021",N/A
STREETS OF RAGE 4,"Publisher Dotemu (Wonder Boy, Windjammers 1/2) and developers Lizardcube (Wonder Boy) and Guard Crush Games today revealed Streets of Rage 4, an all-new continuation of SEGA's iconic arcade brawler series known for its radical fights, jammin' '90s beats and dashing sparring gloves and bandanas.

Streets of Rage, known as Bare Knuckle (Bea Nakkuru) in Japan, is a trilogy of beat 'em up games developed and published by SEGA in the 1990s.

Famously known for its non stop action and electronic dance influenced music - scored by Yuzo Koshiro and Motohiro Kawashima - the series has gained the status of cult classic throughout the years. It is considered one of the best beat 'em up series of all time. After many years, Axel and Blaze are finally picking up the fight where they left.

Featuring hand-drawn visuals from the team behind 2017's gorgeous Wonder Boy: The Dragon's Trap remake, Streets of Rage 4 builds upon the classic trilogy's gameplay with new mechanics, a fresh story and a gauntlet of dangerous stages with a serious crime problem. Streets of Rage 4 recalls classic gameplay but it stands as an entirely original arcade-style romp thanks to the expertise of Guard Crush Games and Dotemu.

Whether players gang up with a friend or clean up the city solo, Streets of Rage 4 is a skull-bashing, chicken-chomping delight all set to a thumping soundtrack sure to get your blood pumping.

Features:

* The comeback of the legendary Streets of Rage series.
* Beautiful graphics fully hand-drawn animated by the studio behind Wonder Boy: The Dragon's Trap.
* Classic gameplay enhanced with brand new mechanics.
* Soundtrack by a wide line-up of world-class musicians.
* Braised chicken served on a pristine plate.","Genre(s): Action, Beat-'Em-Up, 2D",N/A,6.5,Seaven Studio,Stadia,"Jul 15, 2021",N/A
SUBMERGED: HIDDEN DEPTHS,"Submerged: Hidden Depths is a relaxing, third-person exploration game set in a hauntingly beautiful world of water and ruins.

Play as siblings - one determined to use her curse for good, the other determined to not let it destroy them. Navigate the tranquil blue waters and pounding whitecaps as you scour the city ruins for the seeds of its salvation.

Mysterious villages cling to the crumbling tips of skyscrapers, remnants of the drowned city below. Enigmatic creatures ride the wake as your boat breaks the waves, while deep below, lost treasures sparkle amongst the growing darkness.","Genre(s): Adventure, 3D, Third-Person",73,6.8,Uppercut Games Pty Ltd,Stadia,"Dec 3, 2020",E
SUNDERED: ELDRITCH EDITION,"Sundered is a horrifying fight for survival and sanity, a hand-drawn epic from the creators of Jotun. You play Eshe, a wanderer in a ruined world, trapped in ever-changing caverns teeming with eldritch horrors. Harness the power of corrupted relics to defeat gigantic bosses, at the cost of your humanity. Resist or embrace.","Genre(s): Action, Action Adventure, General, Platformer,",N/A,7.3,Thunder Lotus Games,Stadia,"May 26, 2020",E10+
SUPER ANIMAL ROYALE,"It's fight for furvival! Super Animal Royale is a 64-player, frenetic, top-down 2D battle royale where murderous animals fight tooth, claw, and machine gun across an abandoned safari park.

Collect and customize your favorite critters and weapons, then put them to work in solo matches or team up as a squad of up to four players!","Genre(s): Action, Shooter, Shoot-'Em-Up, Top-Down",N/A,7.6,Pixile,Stadia,"Dec 14, 2021",N/A
SUPER BOMBERMAN R ONLINE,"With the new Battle 64 mode, players will automatically be placed in one of many areas at the start of each match, and must battle it out against other players in the same area. Areas will begin to close down as the clock ticks and players must pass through the gates to the other remaining areas before the timer runs out!
Those who make it to the last remaining area must battle it out to become the last one standing!!","Genre(s): Puzzle, Action",80,7.2,Konami,Stadia,"Sep 1, 2020",E10+
SUPERHOT,"SUPERHOT is the first person shooter where time moves only when you move. No regenerating health bars. No conveniently placed ammo drops. It's just you, outnumbered and outgunned, grabbing the weapons of fallen enemies to shoot, slice, and maneuver through a hurricane of slow-motion bullets.","Genre(s): Action, Shooter, First-Person, Tactical, Arcade",N/A,8.0,SUPERHOT,Stadia,"Jun 1, 2020",T
TANGLE TOWER,"Unravel a thrilling mystery by exploring a strange and twisted mansion, discovering curious clues, interrogating peculiar suspects and solving unique puzzles.

Freya Fellow has been murdered. The lead suspect? A shadowy figure found looming over her body, wielding a knife. The problem? That suspect... is just a painting.

Investigate the entirety of Tangle Tower, from the bizarre and eerie gardens, to the cold and ominous crime scene at the very top.

Will you be able to uncover the secrets of Tangle Tower?","Genre(s): Adventure, General",N/A,tbd,SFB Games,Stadia,"Oct 1, 2022",N/A
TERRARIA,"Terraria? What's that?

Terraria is a land of adventure! A land of mystery! A land that's yours to shape, to defend and to enjoy. Your options in Terraria are limitless, are you an action gamer with an itchy trigger finger? A master builder? A collector? An explorer? There's something for everyone here.

Dig, fight, explore, build! Nothing is impossible in this action-packed adventure game. The world is your canvas and the ground itself is your paint.

Grab your tools and go! Make weapons to fight off a variety of enemies in numerous biomes. Dig deep underground to find accessories, money, and other useful things. Gather resources to create everything you need to make the world your own. Build a house, a fort, or even a castle. People will move in to live there and perhaps even sell you different wares to assist you on your journey.

But beware, there are even more challenges awaiting you... Are you up to the task?

Key features:

- Sandbox Play
- Randomly generated worlds
- Free Content Updates","Genre(s): Action Adventure, Sandbox",N/A,6.9,DR Studios,Stadia,"Mar 18, 2021",T
THE ADDAMS FAMILY: MANSION MAYHEM,"Only you and your friends can help Wednesday, Pugsley, Gomez, and Morticia save the Addams Family Mansion in this horrifyingly hilarious 3D adventure for up to four players

The mansion is full of spooky scares but can you discover its hair-raising secrets and save it from an unexpected threat? Use each iconic character's abilities to explore the house, solve puzzles, and find lost relics. Play competitive minigames that will have you bumping and jumping over each other to win. Family game night is about to get terrifyingly exciting!","Genre(s): Action, Platformer, 3D",N/A,tbd,PHL Collective,Stadia,"Sep 24, 2021",N/A
THE CREW 2,"In The Crew 2, take on the American motorsports scene as you explore and dominate the land, air, and sea of the United States in one of the most exhilarating open worlds ever created.

With a wide variety of exotic cars, bikes, boats, and planes to choose from, experience the unbridled thrill and adrenaline-pumping excitement of competing across the entire USA as you test your skills in a wide range of driving disciplines. Record every heart-pounding, white-knuckle, moment and share them with the simple push of a button - fame is yours to take!","Genre(s): Racing, Simulation, Automobile",N/A,6.9,Ubisoft Ivory Tower,Stadia,"Mar 25, 2020",N/A
THE DARKSIDE DETECTIVE,"Where cultists crawl, where demons dwell, where the occult occults? *ahem* That's where you'll find Detective Francis McQueen, the lead investigator of the criminally underfunded Darkside Division. When evil darkens the doorsteps of Twin Lakes City hell, even when it just loiters around shop fronts or hangs out in shady alleyways he's there, ready to investigate the cases that nobody else will.

He is The Darkside Detective.

This multi award-winning comedic serial adventure sees Detective McQueen and his sidekick, Officer Patrick Dooley, investigating cases plaguing Twin Lakes and its colorful citizens. Point at everything in sight, click around mysterious and eerie locations, and use your wits (or borrow a friend's) to lay these cases to rest!","Genre(s): Adventure, General, Point-and-Click",N/A,8.6,Spooky Doorway,Stadia,"Apr 8, 2021",T
THE DARKSIDE DETECTIVE: A FUMBLE IN THE DARK,"Delouse your room with sage and pack up your travel-sized ouija board, it’s time to re-enter Twin Lakes - America’s 34th most haunted city. Join Detective McQueen as he puzzles his way through 6 chilling cases, risking life and pixelated limb to solve the macabre mysteries that plague the poor town.","Genre(s): Adventure, Text, Point-and-Click",N/A,8.5,Spooky Doorway,Stadia,"Apr 15, 2021",T
THE ELDER SCROLLS ONLINE,"Experience an ever-expanding story across all of Tamriel in The Elder Scrolls Online, an award-winning online RPG. Explore a rich, living world with friends or embark upon a solo adventure. Enjoy complete control over how your character looks and plays, from the weapons you wield to the skills you learn the choices you make will shape your destiny. Welcome to a world without limits.

PLAY THE WAY YOU LIKE
Battle, craft, steal, siege, or explore, and combine different types of armor, weapons, and abilities to create your own style of play. The choice is yours to make in a persistent, ever-growing Elder Scrolls world.

TELL YOUR OWN STORY
Discover the secrets of Tamriel as you set off to regain your lost soul and save the world from Oblivion. Experience any story in any part of the world, in whichever order you choose with others or alone.

A MULTIPLAYER RPG
Complete quests with friends, join fellow adventurers to explore dangerous, monster-filled dungeons, or take part in epic PvP battles with hundreds of other players.","Genre(s): Role-Playing, Massively Multiplayer",N/A,7.8,ZeniMax Media,Stadia,"Jun 16, 2020",M
THE ELDER SCROLLS ONLINE: BLACKWOOD,"The Elder Scrolls Online Collection: Blackwood is the ultimate Elder Scrolls experience and includes the Base Game and all Chapters:
• Blackwood (New for 2021)
• Greymoor
• Elsweyr
• Summerset
• Morrowind
ULTIMATE FREEDOM—Create your ultimate RPG character, play solo or adventure with friends, and determine your fate in an ever-expanding world. With no level restrictions, go anywhere, at any time in a truly open world. In The Elder Scrolls Online, the choice is yours.
CHOOSE YOUR ADVENTURE—With a new tutorial, begin your adventure where you like: emerge from Coldharbour in the Base Game, battle Dragons in the Elsweyr Chapter, or get ready to face the Prince of Destruction, Mehrunes Dagon, in Blackwood, the latest Chapter. All content is accessible for new players, and you can switch adventures whenever you like.
INCLUDES LATEST CHAPTER: BLACKWOOD—As part of the Gates of Oblivion adventure, a deal made with the Prince of Destruction comes due in Blackwood. Explore Imperial cities and murky bogs, uncover Mehrunes Dagon's sinister plot, and never adventure alone with the new Companions System.","Genre(s): Role-Playing, Massively Multiplayer",N/A,7.6,ZeniMax Media,Stadia,"Jun 1, 2021",N/A
THE ELDER SCROLLS ONLINE: GREYMOOR,"A YEAR-LONG GOTHIC ADVENTURE
Stop a powerful Vampire Lord from enslaving Tamriel in the Dark Heart of Skyrim, a gothic tale of sinister secrets and deadly betrayals. The Elder Scrolls Online: Greymoor is the next stage in the epic story that begins with the Harrowstorm DLC and continues throughout the entire year.

EXPLORE WESTERN SKYRIM
Venture through an iconic land, almost 1000 years before the events of The Elder Scrolls V: Skyrim. Traverse the frozen tundra and snowy mountains of the Nord homeland and delve into the perilous depths of long-forgotten Blackreach.

AN ANCIENT EVIL
Terrible monsters, led by a Vampire Lord, rise from the depths of Blackreach, intent on devouring souls to fuel their fiendish plans. As darkness consumes the land, Skyrim needs heroes to restore the light.

DISCOVER TAMRIEL'S HISTORY
Travel across Tamriel to recover lost artifacts with the new Antiquities System. Scry the location of ancient relics and excavate them to uncover Tamriel's hidden history and become a world-renown Archaeologist!

ALL-NEW ADVENTURES
Explore the land of the Nords and encounter a people as unique and stalwart as Skyrim itself! This all-new zone features a macabre main story, exciting side quests, terrifying world bosses, dangerous delves, and more.

A NEW TRIAL: KYNE'S AEGIS
Defend the island bastion of Kyne's Aegis in a massive 12-player trial and protect the besieged villagers from invading Sea Giants. Battle hordes of monstrous raiders and three challenging bosses in this new PvE group challenge.

NEW WORLD EVENTS: HARROWSTORMS
Supernatural Harrowstorms plague Western Skyrim, draining the life energy of anyone caught within and transforming them into ravenous monsters or mindless zombies. Band together and shut down these world events before the very soul of Skyrim is lost.

NEW REWARDS: SKYRIM'S BOUNTY
Earn, unlock, and loot a massive selection of new and unique rewards found within the snow-swept region of Western Skyrim, including six armor sets, tons of collectables, Achievements, items, and more!","Genre(s): Role-Playing, Massively Multiplayer",N/A,7.6,ZeniMax Media,Stadia,"Jun 9, 2020",N/A
THE ELDER SCROLLS ONLINE: HIGH ISLE,"Set out on ESO's year-long adventure, the Legacy of the Bretons, and uncover an epic storytelling experience told across three DLCs and the High Isle Chapter. A tale of chivalric honor and political upheaval set within the stunning Systres Archipelago awaits.

Create your ultimate RPG character, play solo or adventure with friends, and determine your fate in an ever-expanding world. With no level restrictions, go anywhere at any time in a truly open world. In The Elder Scrolls Online, the choice is yours.

Begin your adventure where you like: emerge from Coldharbour in the Base Game, battle Dragons in the Elsweyr Chapter, or face the Prince of Destruction, Mehrunes Dagon, in Blackwood. All content is accessible for new players, and you can switch adventures whenever you like.","Genre(s): Role-Playing, Massively Multiplayer",N/A,tbd,ZeniMax Media,Stadia,"Jun 6, 2022",N/A
THE FALCONEER: WARRIOR EDITION,"Soar through the skies aboard a majestic warbird, explore a stunning oceanic world and engage in epic aerial dogfights, in this BAFTA nominated air combat game from solo developer, Tomas Sala.

You take on the role of Falconeer, a powerful airborne warrior traversing a vast oceanic world torn apart by generations of poisonous decisions and dissent. Throughout multiple campaigns, you will experience life from many different perspectives and loyalties as you embark on a journey of discovery, and solve the mystery of the Ursee, its people and history.

The Falconeer: Warrior Edition includes the fully updated game, plus 'The Hunter' DLC, adding a new player class with a flyable Ormir dragon and a set of pyro pot guided rockets, and the new 'Edge of the World' DLC, containing 3 additional side quests and new boss encounters.","Genre(s): Simulation, Flight, Combat",N/A,8.8,Tomas Sala,Stadia,"Oct 5, 2021",N/A
THE GARDENS BETWEEN,"The Gardens Between is a single-player adventure-puzzle game about time, memory and friendship.

Best friends Arina and Frendt fall into a series of vibrant, dreamlike island gardens peppered with everyday objects from their childhood. Together they embark on an emotional journey that examines the significance of their friendship.

Manipulate time to solve puzzles and reach the apex of each isle. Follow the duo as they unpack and explore their precious moments spent together, lighting up constellations and illuminating threads of a bittersweet narrative.","Genre(s): Adventure, General",N/A,8.2,The Voxel Agents,Stadia,"Nov 1, 2020",E
THE HOUSE OF THE DEAD: REMAKE,"Nobody leaves here alive!

The House of the Dead: Remake is a remade version of the game introduced in 1997 in arcade platform. A classic arcade rail-shooter receives a whole new entourage and gameplay changes to suit modern gaming standards.

* Hordes of the undead monstrosities in a fast-paced rail-shooter.
* True to the original gameplay.
* Well know arcade classic with modern graphics and controls.
* Multiple endings.","Genre(s): Action, Shooter, Light Gun",N/A,tbd,MegaPixel Studio,Stadia,"Apr 28, 2022",M
THE JACKBOX PARTY PACK 8,"The eighth installment of the beloved Jackbox Party Pack franchise is here! Five hilarious new games will energize your next game night, holiday party, happy hour, or video call.

Drawful Animate (3 -10 players) - It's alive! The guessing game with terrible drawings and hilariously wrong answers makes a dynamic return. In this revamped title, players create looping, two-frame animations based on weird and random titles.

The Wheel of Enormous Proportions (2-8 players) - Trivia has never been so large! A fantastic, mystical wheel challenges you with a variety of trivia prompts. Winners are awarded slices of the Wheel's face with a chance to win big with each nail-biting spin. In the end, one player will have their most burning question answered by the great Wheel.

Job Job (3-10 players) - Use other people's words to create unique and funny answers to classic job interview questions. Go head to head to see who scores the job!

The Poll Mine (2-10 players) - A survey game that's all about YOU! Split into teams and see who can escape from the witch's lair! Players individually rank their choices to a difficult question, then must guess how the group answered as a whole. How well do you know your friends?!

Weapons Drawn (4-8 players) - A social deduction game where everyone is both a murderer and a detective. Players doodle all the clues, hiding a letter from their name in the weapon drawings. Can you solve murders while trying to get away with your own?","Genre(s): Miscellaneous, Party / Minigame",N/A,tbd,"Jackbox Games, Inc.",Stadia,"Oct 14, 2021",N/A
THE LAST KIDS ON EARTH AND THE STAFF OF DOOM,"Battle hordes of zombies and monsters in The Last Kids on Earth and the Staff of Doom, a semi open world action RPG that tells a new story in the post-apocalyptic town of Wakefield.

Playing as teen survivors Jack, Quint, June or Dirk, you'll explore zombie-infested streets on your quest to stop Malondre, a powerful adversary from obtaining the Staff of Doom. When you are surrounded by enemies, use your heroes' unique combat skills to defend the tree house.

Summon sorcerer Bardle, warrior Skaelka and other allies for help in battle. Craft upgrades to strengthen your abilities, the treehouse, and getaway vehicle Big Mama.

Up to 4 players can tackle the story together in couch co-op or take on waves of enemies in Horde Mode.

Can you defeat giant bosses from the animated series, including an all-new enemy, Malondre?","Genre(s): Action, Role-Playing, General, Action RPG",N/A,tbd,Stage Clear Studios,Stadia,"Jun 4, 2021",E10+
THE LEGEND OF HEROES: TRAILS OF COLD STEEL III,"The end of the civil war led to the turning point of a new era for the Erebonian Empire. Centering on Rean Schwarzer as the Ashen Chevalier, the young man who came to be seen as a hero within the country, a new story of young heroes will unfold.","Genre(s): Role-Playing, Japanese-Style",N/A,6.1,Falcom,Stadia,"Apr 1, 2021",T
THE LEGEND OF HEROES: TRAILS OF COLD STEEL IV - THE END OF SAGA,"In a world ablaze with war, heroes must unite.

The long awaited finale to the epic engulfing a continent comes to a head in the final chapter of the Trails of Cold Steel saga!

IT'S WAR! The continent of Zemuria is dragged into conflict as the Erebonian Empire mobilizes the full force of its military. The heroes of Class VII old and new must unite to end the conflict before it consumes the continent.","Genre(s): Role-Playing, Japanese-Style",N/A,6.1,Falcom,Stadia,"Apr 9, 2021",T
THE SERIOUS SAM COLLECTION,"Prepare to unleash your inner beast as you go after an army of wicked extraterrestrials. Follow the notorious hero, Sam 'Serious' Stone, in his quest to destroy the alien overlord, Mental, in The Serious Sam Collection - the most action-packed compendium of Serious Sam games. Featuring four of the best Serious Sam games ever made, The Serious Sam Collection has been updated with enhanced visuals, lush landscapes, improved textures and character models in HD. With an arsenal of chainsaws, flamethrowers, rocket launchers, sniper rifles and more, this is some serious first-person shooting action. Now four titles are available for the cost of a single game.","Genre(s): Miscellaneous, Compilation",N/A,tbd,Croteam,Stadia,"Mar 3, 2020",N/A
THE TURING TEST,"The Turing Test is a first person puzzler from the developers of ‘Pneuma: Breath of Life’ that explores the phenomena of consciousness and challenges the meaning of human intuition. Take control of Ava Turing, an engineer for the International Space Agency (ISA), and progress through a narrated story of introspection and morality whilst uncovering the hidden mysteries of Europa. Delve into The Turing Test’s human interaction puzzles and arm yourself with logical and methodical thinking. Take on tests designed in such a way that only a human could solve them. In an evolving story based on mankind’s inherent need to explore, protect and survive; players search deeper into Europa’s ice crusted core and transcend the line between man and machine. Investigate the truth behind the ISA research base on Jupiter’s moon Europa. Solve puzzles using your Energy Manipulation Tool (EMT) to transfer power out from one object and into another. Power up and take control of artificially intelligent machines, manipulate giant structures and solve complex tasks; all woven into a multi-layered story based on the human struggle for control. The Turing Test can only be experienced through the interactive medium of video games. The Turing Test sparks your synapses into action in this electrifying new first person puzzler, as players learn the true cost of retaining human morality.","Genre(s): Action, Shooter, First-Person, Arcade",N/A,7.2,Bulkhead Interactive,Stadia,"May 1, 2020",T
THOSE WHO REMAIN,"Those Who Remain places you in an up-close, psychological horror story set in the sleepy town of Dormont a town in a spiralling split from the fabric of reality, warped by darkness and the deeds of the Citizens who reside.

Confront the uncomfortable horrors reflected by the darkness and survive the night of Dormont as Edward is confronted with a test of his sanity, morality and the shadows of evil that lurks below.","Genre(s): Adventure, 3D, First-Person",N/A,tbd,Camel 101,Stadia,"Jul 1, 2022",N/A
THROUGH THE DARKEST OF TIMES,"Dark times mean fear and risks. The risk to be caught by patrolling National Socialists, looking for people who publicly stand against their point of view. The risk of being beaten up or even killed by the German military because we're opposing the regime. The risk of losing everything, including our loved ones. This is how we live. This is how we try to survive. Through the darkest of times.

You are the leader of a small resistance group in 1933's Berlin, of ordinary people, from Jews to Catholics and Communists to Patriots who simply can't stand aside. Your goal is to deal with small blows to the regime dropping leaflets to spread awareness about what the Nazis are really up to among the people, painting messages on walls, sabotaging, gathering information and recruiting more followers. And all of that while staying undercover if the regime's forces learn about your group, the life of each member is in grave danger.

Through the Darkest of Times is a historical resistance strategy game, focusing on conveying the somber mood of the period and the very real struggles of average people living in the 3rd Reich. Historical accuracy means that your small group of resistance fighters will not change the outcome of the war, nor will you prevent all of the Nazi's atrocities, but you can certainly do everything in your power to save as many lives as you can and oppose the fascist system wherever possible.","Genre(s): Strategy, General",N/A,tbd,Paintbucket Games,Stadia,"Jun 1, 2022",T
THUMPER,"Thumper is rhythm violence: classic rhythm-action, blistering speed, and brutal physicality.","Genre(s): Action, Rhythm, Music",N/A,6.9,Drool,Stadia,"Nov 19, 2019",N/A
TOHU,"Experience a brand new adventure game set amongst a world of weird and wonderful fish planets. Explore beautiful environments, solve intricate puzzles and discover the truth about a mysterious little girl and her mechanical alter-ego, Cubus.

Explore vivid and atmospheric locations, meet intriguing characters, and solve elaborate puzzles - all on your quest to repair the Sacred Engine.","Genre(s): Adventure, Point-and-Click",N/A,6.8,Fireart Games,Stadia,"Jan 28, 2021",E
TOM CLANCY'S GHOST RECON: BREAKPOINT,"Tom Clancy's Ghost Recon Breakpoint puts you in the boots of the Ghosts, an Elite US Special Operations Unit stranded behind enemy lines.

This time there is no briefing. All contact has been lost with Auroa. This archipelago is home to Skell Technology, a high-tech company. You are sent there with your unit for a recon mission, but your helicopters are shot down: Skell Tech has fallen into the wrong hands.

The Wolves, a lethal exUS military unit gone rogue, have taken over the island. Led by your ex-brother-in-arms, Colonel Cole D. Walker, they have reprogrammed Skell's drones into killing machines and are ready to use them, no matter the casualties.

Injured, without support, and hunted down by ex-Ghosts, you must fight to survive while lost in Auroa. Choose the right alliances and decide how to take down your toughest enemy.","Genre(s): Action Adventure, Open-World",N/A,6.3,Ubisoft Paris,Stadia,"Dec 18, 2019",M
TOM CLANCY'S GHOST RECON: WILDLANDS,"Bolivia, a few years from now: this beautiful South American country has become the largest cocaine producer in the world. The influential and vicious Santa Blanca drug cartel has turned the country into a narco-state, leading to lawlessness, fear, injustice, and violence. The cartel is on track to becoming a major underworld power and global threat. An all-out war is not the answer. A surgical, stealthy, lethal approach is the only way to stop the disease at its source. The Ghosts, an elite US Special Forces team, are sent behind enemy lines to wreak havoc, destabilize, and eventually break the alliance between the cartel and the corrupted government.

Facing an almighty enemy in a massive and hostile environment, the Ghosts will need to make critical moral choices and engage in tough battles to complete their mission - their grittiest and most dangerous operation to date.

Tom Clancy's Ghost Recon Wildlands is the very first military shooter in a massive, dangerous, and responsive open world that you can play entirely solo or in four-player co-op.","Genre(s): Action Adventure, Open-World",N/A,7.2,Ubisoft Paris,Stadia,"Nov 19, 2020",N/A
TOM CLANCY'S RAINBOW SIX EXTRACTION,"Three years ago, in the quaint town of Truth or Consequences, a meteor crashed down on a New Mexico community, releasing an unknown parasite. A handful of operators from Tom Clancy's Rainbow Six Siege teamed up together and seemingly contained the mysterious parasite during the initial outbreak.

Unexpectedly, the Chimera parasite has suddenly reappeared in multiple sites across the US, deadlier than ever and spreading rapidly. To monitor the parasite and prepare for any future threat, the Rainbow Exogenous Analysis & Containment Team (REACT), a highly specialized and outfitted organization led by Eliza ""Ash"" Cohen, Dr. Elena ""Mira"" Álvarez, and Jordan ""Thermite"" Trace, was created.

Almost nothing is known about the evolving parasite, and REACT's hand-selected operators are the only ones suited to engage, push back, and learn about this deadly new threat. It is your mission to confront the mysterious creatures, known as the Archæns, who are now more lethal than ever before. Deploying into containment zones with the right combination of gadgets, gear, and teamwork will be integral to gathering the intel needed to stop them. With each incursion, you'll face the difficult choice of pushing deeper or extracting while hoping to save the operators in your squad from going MIA.

Prepare to launch into thrilling, challenging, and often unpredictable missions as you and your squad risk everything together every time you step into the containment zone.","Genre(s): Action, Shooter, First-Person, Tactical",N/A,5.4,Ubisoft Montreal,Stadia,"Jan 20, 2022",N/A
TOM CLANCY'S RAINBOW SIX SIEGE,"Rainbow Six Siege is an intense, new approach to the first-person shooter experience. Choose from a variety of unique Counter-Terrorist Operators and master their abilities as you lead your team through tense, thrilling, and destructive team-based combat.","Genre(s): Action, Shooter, First-Person, Tactical",N/A,8.1,Ubisoft Montreal,Stadia,"Jun 30, 2021",M
TOM CLANCY'S THE DIVISION 2,"Seven months have passed since a deadly virus hit New York City and the rest of the world, crippling the population. When the virus hit, The Division, a unit of civilian sleeper agents, were activated as the last line of defense. Since then, Division agents have been fighting relentlessly to save what remains.

For The Division, the stakes are higher than ever. Washington, D.C. -- the most heavily protected city on earth -- is at risk, leaving the entire nation on the brink of collapse. If Washington, D.C., is lost, then the nation falls. As a Division agent who has been in the field for seven months, you and your team are the last hope to stop the fall of society after the pandemic collapse.

Developed by Ubisoft Massive and the teams that brought you Tom Clancy's The Division, Tom Clancy's The Division 2 is an online open world, action shooter RPG experience set in a collapsing and fractured Washington, D.C. This rich new setting combines a wide variety of beautiful, iconic, and realistic environments where the player will experience the series' trademark for authenticity in world building, rich RPG systems, and fast-paced action like never before. Play solo or co-op with a team of up to four players to complete a wide range of activities, from the main campaign and adversarial PvP matches to the Dark Zone -- where anything can happen.","Genre(s): Action, Shooter, Third-Person, Tactical",N/A,6.9,Massive Entertainment,Stadia,"Mar 17, 2020",M
TOMB RAIDER: DEFINITIVE EDITION,"The cinematic action-adventure that forced Lara Croft to grow from an inexperienced young woman into a hardened survivor has been re-built for Xbox One and PS4, featuring an obsessively detailed Lara and a stunningly lifelike world. To survive her first adventure and uncover the island's deadly secret, Lara must endure high-octane combat, customize her weapons and gear, and overcome grueling environments. The Definitive Edition of the critically-acclaimed action-adventure includes digital versions of the Dark Horse comic, Brady games mini-artbook and combines all of the DLC.","Genre(s): Action Adventure, Linear",N/A,8.5,Nixxes Software,Stadia,"Nov 19, 2019",M
TRANSFORMERS: BATTLEGROUNDS,"With Earth under invasion and MEGATRON, leader of the Decepticons close to capturing The Allspark, BUMBLEBEE and the Autobots need a new commander to help them restore peace to the universe you!

Assemble your squad and roll out, for a turn-based tactical war that will rage from Central City to Cybertron itself. You'll need both strength and strategy to outwit the fiendish Decepticons. Choose the TRANSFORMERS characters and their abilities to dominate the battle ahead, with OPTIMUS PRIME, GRIMLOCK and more ready to join the fight. Use each environment to your advantage, taking cover in desert sandstorms, avoiding Cyberton's Energon storms, and battling your foes in city streets. And fill up your Energon meter to unleash powerful Ultimate Abilities that crush the fiercest enemies. With intuitive controls and three difficulty settings, the size of the challenge ahead is up to you.

Then team up together in local multiplayer and put your strategic skills to the test in games like Capture the Flag, Horde, Last Stand and more. It's the strategy action game TRANSFORMERS fans have waited an eternity for!","Genre(s): Action, Strategy, Turn-Based, General, Tactics",N/A,tbd,Coatsink Software,Stadia,"Dec 1, 2021",N/A
