title,description,genres,meta_score,user_score,developer,platform,release_date,rating
THE WOLF AMONG US: EPISODE 1 - FAITH,"The Wolf Among Us is a 5-episode series from the creators of The Walking Dead. Based on Fables (DC Comics/Vertigo), an award-winning comic book series, it is an often violent, mature and hard-boiled thriller where the characters and creatures of myth, lore and legend are real and exist in our world. As Bigby Wolf - THE big bad wolf in human form - you discover that the brutal, bloody murder of a Fable is just a taste of things to come, in a game series where your every decision can have enormous consequences. Your choices matter: it’s not only WHAT you choose to do that will affect how your story plays out, but WHEN you choose to do it. A mature and gritty take on characters from fairy tales, legends and folklore who have escaped into our world. These are not the characters you’d see on a little child’s lunchbox. Play as Bigby Wolf: formerly the most feared monster among the Fables, now Sheriff of Fabletown and protector of those he used to hunt. He must restrain the beast within if he is to earn the trust of those around him. Choose Bigby’s actions carefully. Will you approach a situation calmly or unleash your inner rage? The way you act will determine how others respond to you. Set before the events seen in the first issue of the comics – you don’t have to know the characters or the world to play. [Telltale Games]","Genre(s): Action Adventure, Adventure, Fantasy, General, Fantasy, Point-and-Click",85.0,7.9,Telltale Games,PlayStation 3,"Oct 15, 2013",
THE WOLF AMONG US: EPISODE 2 - SMOKE AND MIRRORS,"The Wolf Among Us is a five episode series from the creators of the 2012 Game of the Year: The Walking Dead. Based on Fables (DC Comics/Vertigo), an award-winning comic book series, it is an often violent, mature and hard-boiled thriller where the characters and creatures of myth, lore and legend are real and exist in our world. As Bigby Wolf - THE big bad wolf in human form - you will discover that the brutal, bloody murder of a Fable is just a taste of things to come, in a game series where your every decision can have enormous consequences.","Genre(s): Action Adventure, Adventure, General, Fantasy, Point-and-Click",82.0,7.9,Telltale Games,PlayStation 3,"Feb 4, 2014",
THE WOLF AMONG US: EPISODE 3 - A CROOKED MILE,"After discovering damning evidence at a bloody crime scene, Bigby is situated just steps behind the prime suspect of a horrific murder, but he’s not the only one; other forces in Fabletown will stop at nothing to protect their interests. Every decision matters and time is ticking in this third episode of The Wolf Among Us.","Genre(s): Action Adventure, Adventure, General, Fantasy, Point-and-Click",82.0,7.9,Telltale Games,PlayStation 3,"Apr 8, 2014",
THE WOLF AMONG US: EPISODE 4 - IN SHEEP'S CLOTHING,"The penultimate episode from The Wolf Among Us, a five episode series from developer Telltale Games where your every decision can have enormous consequences. As Bigby Wolf, the wolf in human form, you discover that the brutal, bloody murder of a Fable is just a taste of things to come.","Genre(s): Action Adventure, Adventure, General, Fantasy, Point-and-Click",69.0,7.9,Telltale Games,PlayStation 3,"May 27, 2014",
THE WOLF AMONG US: EPISODE 5 - CRY WOLF,"Following a bloody trail of murder and corruption, Bigby Wolf faces a powerful enemy: a dark force that has been feeding on the desperation of Fabletown’s seedy underbelly. But when hidden truths are revealed, you must decide exactly what justice means in the gripping season finale of The Wolf Among Us.","Genre(s): Action Adventure, Adventure, General, Fantasy, Point-and-Click",75.0,7.9,Telltale Games,PlayStation 3,"Jul 8, 2014",
THEXDER NEO,[Playstation Network] The classic Thexder is restored and ready for action. Transform from mech to cruiser modes to infiltrate the planetoid Nedium and destroy the ultramagnetic field.,"Genre(s): Action, Shooter, Shooter, Scrolling, Scrolling, Shoot-'Em-Up, Horizontal",,tbd,Square Enix,PlayStation 3,"Jan 28, 2010",
THIEF,"There is a rising tide of fear in The City. Hatred saturates every stone and whilst the rich prosper, the less fortunate face misery and repression. Ravaged with sickness and famine, they wait for something to change. Into this shadowy world steps Garrett, THE master thief in a first-person adventure featuring intelligent design that allows players to take full control, with freedom to choose their path through the game's levels and how they approach and overcome each challenge.","Genre(s): Fantasy, Action Adventure, General, Fantasy",,5.6,Eidos Montreal,PlayStation 3,"Feb 25, 2014",M
THOMAS WAS ALONE,"Thomas won't be entirely alone, he'll be joined throughout by the awesome Mr Danny Wallace (XFM, Yes Man and Assassin's Creed) who will be narrating his adventures.","Genre(s): Action, Platformer, Platformer, 2D, 2D",80.0,6.9,Mike Bithell,PlayStation 3,"Apr 23, 2013",E
THOMAS WAS ALONE: BENJAMIN'S FLIGHT,"In this Thomas Was Alone level pack, discover the tale of Benjamin and his father's incredible invention. Meet a new companion and a familiar face in the events leading up to Thomas's emergence.

Features:
20 brand new levels debuting exclusively on PlayStation consoles.
Reach new heights and solve new puzzles with Benjamin's jetpack.
3 brand new characters.
A new story about hope and the wild impetuosity of youth. And jumping.","Genre(s): Action, Platformer, Platformer, 2D, 2D",,tbd,Mike Bithell,PlayStation 3,"Apr 23, 2013",
THOR: GOD OF THUNDER,"Thor: The Video Game will take players through a spectacular, epic-scale original third-person adventure for which Matt Fraction, the Eisner Award-winning writer and lead Thor comic book author served as story consultant. In the game, Thor battles through the numerous worlds of Norse mythology that span realms ranging from primal worlds of fire and ice to extraordinary planets inhabited by Frost Giants and Trolls to save Asgard, the capital city of the Norse Gods. Thor must overcome monstrous foes lifted from the pages of the comics including Ulik, Ymir, and Surtur, as well as other monstrous denizens. Players will wield the iconic Mjolnir, Thor’s legendary hammer, to fight enemies on an immense scale while controlling the elemental storm powers of lightning, thunder, and wind to vanquish enemies. As Thor earns Valor points through his exploits, players can acquire new abilities, powers, and weapon upgrades.","Genre(s): Action, General, General, Beat-'Em-Up, 3D",39.0,4.5,Liquid Entertainment,PlayStation 3,"May 3, 2011",T
THUNDER WOLVES,"Thunder Wolves puts gamers in the hot seat of an experienced helicopter group that has survived a flurry of bullets and caused more destruction than the Seventh United State Army. Gamers will embark on a variety of missions including high-risk convoy protection, deploying a commando on fast-moving train or unleashing hell on a fully destructible battlefield.","Genre(s): Action, Shooter, Shooter, Scrolling, Scrolling, Shoot-'Em-Up, Vertical",62.0,5.7,Most Wanted Entertainment,PlayStation 3,"Aug 13, 2013",
TIGER WOODS PGA TOUR 07,"Tiger Woods Comes Alive — See and feel every emotion in complete detail with the introduction of all-new Universal Capture (UCAP) technology. Play Under Pressure — With bigger galleries, mass crowd movement from hole to hole, and cheers from nearby greens, all eyes are on you in tournament play. Enhanced Career Mode — From working on your driving to mastering your putting skills, craft your game with training challenges in the Practice Facility, then take on the world's best golfers on the World Tour. All-New Championship Courses — The course content doubles with the addition of new licensed courses, including Firestone Country Club, Glen Abbey, Princeville, Spyglass Hill, St Andrews, and Bandon Dunes. The game features 15 of the world's top players, including Tiger Woods, John Daly, Vijay Singh, Ian Poulter, Michael Campbell, and Annika Sorenstam, the most decorated golfer on the LPGA Tour. Show Your GameFace — The innovative character creation tool is revamped with deeper modifications, more apparel, equipment licenses, and specialty items. Challenge up to three players in five new game modes, or play in online tournaments complete with money lists, full stat tracking, league leaders, and more. More Game Modes — Work on your game or take on a friend in Match Play, Battle Golf, 21, OneBall, and more. [EA Sports]","Genre(s): Sports, Traditional, Individual, Golf, Sim, Sim",81.0,6.0,EA Redwood Shores,PlayStation 3,"Nov 14, 2006",E
TIGER WOODS PGA TOUR 08,"Photo Game Face is a new feature of Tiger Woods PGA Tour 08 for Playstation 3 and Xbox 360 that lets you use photos of your face to create an ultra-realistic likeness of yourself in the game. Your photo-based face can be used with any custom golfer profile you make. Customize your Photo Game Face just like any standard character using the tools in ""My Appearance"". For the first time ever, find out who truly is the world’s greatest golfer. In Tiger Woods PGA Tour 08, all of your golf game is recorded: from the first tee box in Play Now mode, to your final putt in a FedExCup tournament. Post your most amazing--and unthinkable--performances on EA SPORTS GamerNet, a revolutionary interactive gaming hub that hosts user-created content online. Set the bar high by sharing your top moments, or take on challenges set by others. Whether you’re uploading an unbeatable round or the craziest shot you’ve ever sunk, take on the golfing world with GamerNet and Tiger Woods PGA Tour 08. A Shot of ConfidenceAll-new Shot Confidence tracks your performance on every hole, round, and golf course. Based on key factors, including club selection, hole, lie, and more, dig into past performances with the Confidence Meter to identify strengths and weaknesses before every shot. The Most Golf Courses EverExperience the all-new FedExCup championship format by playing a dream round of golf at Westchester Country Club, TPC Boston, Cog Hill, and East Lake. Take On PGA And LPGA Tour ProsChallenge the greatest PGA Tour pros, including Tiger Woods, John Daly, and Vijay Singh, plus LPGA Tour pros such as Annika Sorenstam, Natalie Gulbis, Christie Kerr, and Morgan Pressel. [Electronic Arts]","Genre(s): Sports, Traditional, Individual, Golf, Sim, Sim",79.0,6.6,EA Salt Lake,PlayStation 3,"Aug 28, 2007",E
TIGER WOODS PGA TOUR 09,"This year's Tiger features dynamic, personalized gameplay via Tiger Woods' personal coach, Hank Haney. Looking to drive the ball long and straight? Trying to nail the pin with the approach shot? An all-new addition to this year’s game, Haney will assist gamers as they hit the links and try to advance their career to win the FedExCup. In Tiger Woods PGA Tout 09, a player's skill level is dynamic, constantly adjusting throughout the round just as it would during a real afternoon out on the links. Following each round, Haney will deliver customized feedback on a player's performance. This feedback system allows all gamers, rookies or PGA TOUR pros, to compete and enjoy the game at any level. EA SPORTS GamerNet is a ground-breaking online innovation that features a refined, easy-to-use interface in Tiger Woods PGA Tour 09. EA SPORTS GamerNet challenges, such as long drive, approach shots and putting will be delivered instantly throughout all game modes and players have the ability to post their challenges from the fairways. EA SPORTS GamerNet also features an all-new daily leaderboard and challenges customized to fit an individual's playing style. Online play has also been enhanced with Simultaneous Play. This all-new online engine gives up to four players the ability to play each hole at the same time, allowing players to get in a rhythm, swing when they are ready and make one round of golf even faster and more competitive than ever before possible. [Electronic Arts]","Genre(s): Sports, Traditional, Individual, Golf, Sim, Sim",82.0,7.1,EA Tiburon,PlayStation 3,"Aug 26, 2008",
TIGER WOODS PGA TOUR 10,"Tiger Woods PGA Tour 10 takes golf fans inside-the-ropes to experience the drama and emotion of tournament golf. In addition, the U.S. Open, a USGA championship, and the USGA’s Rules of Golf is available in Tiger Woods PGA Tour 10 for the first time in franchise history. As you hear the roar of the crowd from the next hole over, can you handle the mounting pressure while you stand over your tournament-winning putt? Expanded crowds surround every hole; adding to the tension and excitement of each shot. A first for the franchise, real-time weather is reflected on every course, ensuring the in-game experience matches that of the current weather conditions. Tiger Woods PGA Tour 10 also features a television broadcast style presentation, which include instantaneous updates and a new announcer team of ESPN’s Scott Van Pelt and the Golf Channel’s Kelly Tilghman. [Electronic Arts]","Genre(s): Sports, Traditional, Individual, Golf, Sim, Sim",81.0,7.4,EA Tiburon,PlayStation 3,"Jun 8, 2009",E
TIGER WOODS PGA TOUR 11,"One of the most prestigious tournaments in golf, The Ryder Cup, is featured in Tiger Woods PGA TOUR 11. Gamers select a team and square off to try and bring home The Ryder Cup for their squad. The Ryder Cup is one of the last great sporting events to be founded in prestige rather than prize money. Choose from the U.S. or European squad and participate in the various competition formats – foursomes where players hit alternate shots, fourballs and singles which traditionally bring the biennial event to a close with players going head to head. When playing The Ryder Cup mode offline, gamers have the option to swap matches, thus giving you the ultimate control over the outcomes of other matches. [Electronic Arts]","Genre(s): Sports, Traditional, Individual, Golf, Sim, Sim",78.0,6.6,EA Sports,PlayStation 3,"Jun 8, 2010",E
TIGER WOODS PGA TOUR 12: THE MASTERS,"For the first time in franchise history, players will be able to step onto the grounds of Augusta National and begin their own journey to capture the most sought-after prize in professional golf - the Green Jacket.","Genre(s): Sports, Traditional, Individual, Golf, Sim, Sim",80.0,7.2,Electronic Arts,PlayStation 3,"Mar 29, 2011",E
TIGER WOODS PGA TOUR 13,"Swing Tempo - For the 1st time in Tiger Woods PGA TOUR history, the tempo and speed of your swing is going to directly influence the power of your shot. Fast tempo will add more distance to shots. Slow tempo will result in less distance. Shot Setup – Create all possible shot types from one shot setup. Drag your aiming marker forward and back to blend between full , ¾ , pitch, and chip shots. Create draw and fade shots by opening and closing your golfer’s stance. Affect the launch trajectory by moving the ball forward or backward in your stance to create flop and punch shots. The possibilities are endless, allowing any real shot to be created in the game. Strike Meter – Using the all-new Strike Meter, place the sweet spot of the club precisely where you wish to hit the ball. While a center strike is the most common, you can use low and high strikes to alter power, spin and trajectory. Swing Arc – The visualization of the golfer’s swing is shown in the form of an arc. Use this arc as a guide to execute your swing with the proper power, trajectory and shot shape. All-New Animations – Utilizing the latest version of EA’s sophisticated ANT animation system, you’ll be able to see in real-time whether your golf swing is on or off plane through your golfer’s on-screen animations. [Electronic Arts]","Genre(s): Sports, Traditional, Individual, Golf, Sim, Sim",75.0,5.6,Electronic Arts,PlayStation 3,"Mar 27, 2012",E
TIGER WOODS PGA TOUR 14,"Go back in time and step onto the course with Arnold Palmer, Jack Nicklaus, Gary Player, and other legends in their prime. Overtake each star on some of the biggest stages in the world of golf using equipment and wearing clothing from that era. Eclipse their legacies and cement your seat at the table of legends. Then play golf at night, with illuminated golf balls, or join up with friends and form the ultimate ""twenty-foursome"" for an authentic golf experience with Tiger Woods PGA TOUR 14.","Genre(s): Sports, Traditional, Individual, Golf, Sim, Sim",74.0,4.2,EA Tiburon,PlayStation 3,"Mar 26, 2013",E
TIME AND ETERNITY,"Kamza, a vibrant kingdom located on a lush ocean island, is in the midst of a national event celebrating the upcoming marriage of their princess to a valiant knight. But when a group of assassins appears during the ceremony, this dream come true transforms into their worst nightmare. As the knight lays mortally wounded, the princess reveals her longhidden secret - there is a second soul living within her, and together they control the power to travel through time. But can they act quickly enough to reverse the course of history and find out what happened that fateful day? Only time will tell...","Genre(s): Role-Playing, Console-style RPG, Console-style RPG, Japanese-Style",42.0,5.4,Image Epoch,PlayStation 3,"Jul 16, 2013",T
TIME AND ETERNITY: A HINT OF FISHING,,"Genre(s): Role-Playing, Console-style RPG, Console-style RPG, Japanese-Style",,tbd,Image Epoch,PlayStation 3,"Jul 23, 2013",
TIME AND ETERNITY: A HINT OF HORSEPLAY,,"Genre(s): Role-Playing, Console-style RPG, Japanese-Style",,tbd,Image Epoch,PlayStation 3,"Aug 20, 2013",
TIME AND ETERNITY: A HINT OF LUCK,,"Genre(s): Role-Playing, Console-style RPG, Japanese-Style",,tbd,Image Epoch,PlayStation 3,"Aug 20, 2013",
TIME AND ETERNITY: A HINT OF SWIMWEAR,,"Genre(s): Role-Playing, Console-style RPG, Console-style RPG, Japanese-Style",,tbd,Image Epoch,PlayStation 3,"Jul 23, 2013",
TIME AND ETERNITY: A HINT OF TREASURE,,"Genre(s): Role-Playing, Console-style RPG, Japanese-Style",,tbd,Image Epoch,PlayStation 3,"Aug 20, 2013",
TIME CRISIS 4,"The newest installment in the popular action-shooter series propels the franchise into the next generation, with an in-depth First Person Shooter mode, High-Definition graphics and a newly designed Guncon to complete the total Time Crisis experience. Players are given the task of preventing a top secret weapon from falling into the hands of international terrorists. With 4 modes of gameplay delivered in true HD, players have a vast gaming experience to enjoy. Featuring a new dual analog stick design, the next-gen Guncon 3 is capable of delivering entertainment to any home theater setup, supporting both High Definition displays and Standard Definition displays. New to the Time Crisis franchise, the FPS mode allows players to move freely through stages. In addition to basic game controls such as switching weapons, changing camera angles and character movement, a full feature set of gameplay actions including crouching, jumping, sniping provide a completely immersive FPS gameplay experience. A vast assortment of upgradeable weapons, unlockable bonus weapons and the ability to capture enemy machine guns mounts, make Time Crisis 4 the most in-depth and expansive Time Crisis title yet. [Namco Bandai Games]","Genre(s): Action, Shooter, Shooter, Light Gun, Light Gun",60.0,7.2,Nex Entertainment,PlayStation 3,"Nov 20, 2007",T
TIME CRISIS: RAZING STORM,"Destroy everything in sight, from the environments to the futuristic terrorists aiming to take you down! Get your gun ready for combat and keep the ammo coming. The future of the free world depends on you and your PlayStation Move motion controller, solider. Provide copy and key features Destruction! The first Time Crisis game to have fully destructible environments. Now, you can obliterate anything that gets in your way. The intuitive controller allows for highly realistic combat.","Genre(s): Action, Miscellaneous, Shooter, Compilation, Light Gun",58.0,6.4,Nex Entertainment,PlayStation 3,"Oct 19, 2010",T
TIME MACHINE: ROGUE PILOT,"Time Machine: Rogue Pilot is a mix of classic match 3 experience and innovative hidden objects
gameplay.","Genre(s): Miscellaneous, Puzzle, Puzzle, Puzzle, Matching, Matching",64.0,tbd,Lesta Studio,PlayStation 3,"Mar 13, 2012",
TIMESHIFT,"TimeShift challenges players to use their minds along with their weapons to battle enemies and solve complex gameplay puzzles. TimeShift changes the fundamental way gamers think about first-person shooters by using the fourth dimension: time itself. TimeShift empowers players with the gift of time manipulation, including the ability to slow down, stop and rewind the world around them, allowing them to move freely while opponents and game objects are frozen in time. TimeShift feature mores than 30 combat missions, each showcasing time control elements and challenges that players must solve using both their extraordinary capabilities and combat expertise. An array of devastating and unique weaponry from the world's alternate timeline is at the player's disposal, including bizarre incarnations of traditional sniper guns, machine guns, pistols and more, as well as never-before-imagined armaments from an era humanity has never seen. [Atari]","Genre(s): Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade",70.0,6.5,Saber Interactive,PlayStation 3,"Nov 19, 2007",M
TINY BRAINS,Tiny Brains is a 3D co-op action puzzle game in which up to four players can take the role of tiny (but superpowered!) lab animals. The game will be released on unannounced platforms later this year.,"Genre(s): Action, Puzzle, Miscellaneous, Puzzle, Action",,7.5,Spearhead Games,PlayStation 3,"Jan 7, 2014",
TINY TOKEN EMPIRES,"Tiny Token Empires is a combination puzzle game, match-three game (tokens), and turn-based strategy game.","Genre(s): Strategy, Turn-Based, Historic, General, Historic",64.0,tbd,BiP Media,PlayStation 3,"May 14, 2013",T
TINY TROOPERS: JOINT OPS,"Fire yourself into an epic bite-sized arcade shooter, filled to the brim with action-packed mini maps of mayhem.

Miniature warfare on a massive scale

Take control of your tiny troopers as you battle evil adversaries from around the world with a multitude of weapons and specialist soldiers. Collect medals, dog tags and intel during the course of each mission to ensure victory.

Get more for your money with Cross-Buy - purchase this game for PlayStation 3, PlayStation Vita or PlayStation 4 and get the other two versions at no extra cost. Then continue your saved game anywhere with Cross-Save between all versions.","Genre(s): Action, General, Shooter, Shoot-'Em-Up, Top-Down",64.0,5.8,Kukouri Mobile Entertainment,PlayStation 3,"Oct 28, 2014",T
TINY TROOPERS: JOINT OPS - ZOMBIE CAMPAIGN DLC,,"Genre(s): Action, Shooter, Shoot-'Em-Up, Top-Down",,tbd,Epiphany Games,PlayStation 3,"Nov 29, 2016",T
TITAN ATTACKS!,"As the last surviving tank commander on Earth, single-handedly turn back the evil invading alien army, drive back the Titans across the Solar System, and defeat them on their homeworld...

Titan Attacks has the same easy-to-learn and addictive gameplay of the classic arcade shoot 'em up, but is packed full of extras - new features, new strategies, and stylish neo-retro visuals.

Battle swarms of alien fighters, bombers and giant boss motherships, over 5 unique worlds and 100 levels of frantic action. Earn bounty money and upgrade your ship with extra cannon, rockets and lasers. Destroy falling wrecks, dodge hurtling asteroids and capture escaping aliens - or blast them from the skies! Win prizes in sharp-shooter challenge stages and compete on the online Hi-Scores table!","Genre(s): Action, Platformer, Shooter, 2D, Static, Shoot-'Em-Up, Top-Down, Vertical",,6.8,Puppy Games,PlayStation 3,"May 6, 2014",
TNA IMPACT!,"TNA iMPACT! is geared towards a quick paced, high-impact style of play, with less emphasis on submission moves. It also features straightforward, intuitive controls, with ""accurate"" and ""detailed"" character models. Actual scans of the wrestlers were used for the game in place of hand-painted textures to include small details, such as skin textures. Wrestling maneuvers are captured from actual TNA wrestlers in extensive motion capture sessions. Finishers are accessed by building up an ""Impact! meter"" displayed on the screen, the same place a color-coded damage indicator shows the condition of characters. The game also features mini-games for escaping pin attempts and submission holds. TNA's exclusive Ultimate X and King of the Mountain are playable match types alongside the more standard singles, tag team and Fatal Four-Way matches. The game is playable online, and supports tournaments. Eight different venues—including TNA's main home, the Florida Impact! Zone, and arenas in Japan and England—are be available to house matches, with the Impact! Zone having an increased ringside area for play and hotspots for player interaction. The game also features top wrestling talent such as Abyss, Kurt Angle, Christian Cage, Jeff Jarrett, Booker T, Samoa Joe, AJ Styles, Sting and more to deliver all of the excitement and action of the television show. [Midway]","Genre(s): Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",64.0,4.8,Midway Studios - Los Angeles,PlayStation 3,"Sep 9, 2008",T
TNT RACERS,"18 action-packed courses, up to 4 simultaneous players (online or offline), and winning requires much more than just being the best driver. The decisive factor is being the best racer - you must collect the pickups and cleverly use the powerful weapons to catapult your opponents off the track!","Genre(s): Driving, Racing, Arcade, Arcade, Automobile",70.0,5.8,Keen Games,PlayStation 3,"Jan 3, 2012",
TNT RACERS: DRIFT CHALLENGE,"You're looking for new challenges in TNT Racers? How about the exclusive Speed Class: Drift! With 2 brand spanking new vehicles, 4 additional demanding tracks and Drift Challenges galore. With TNT Racers, the thrills just keep on coming. May the most explosive driver win.","Genre(s): Driving, Racing, Arcade, Arcade, Automobile",,tbd,Keen Games,PlayStation 3,"Feb 14, 2012",
TNT RACERS: FORMULA TNT,TNT Racers is taking it to the next level! Experience an even faster Speed Class: Formula TNT! It comes with 2 new crazy fast cars and another 4 awesome circuits. Stacks of Formula TNT Challenges are waiting to be mastered. What are you waiting for? So get going: Hit the gas and have fun!,"Genre(s): Driving, Racing, Arcade, Arcade, Automobile",,tbd,Keen Games,PlayStation 3,"Feb 14, 2012",
TOEJAM & EARL,"Check it out... We're ToeJam and Earl. And we ran into a small problem. More specifically, a large planet (I shoulda never let Earl drive...). Help us hunt down the pieces to our rocket ship and we'll let you jam out some tunes on our megawatt rapmaster. Deal? WHOAH!! We're bumpin' into some of the weirdest creatures in the universe: Earthlings. Boogie down with bewitching hula girls. Block a nerd herd. Or hurl tomatoes at a crazed dentist with a drill. Split up and scope things out. Or hang together to share your stuff. Pick up presents you can use - like wings, rocket skates and inner tubes. Or ones you'll wish you hadn't opened - like bees, tomato rain and school books. So grab a friend - or join the jamminest party you'll ever play!","Genre(s): Action, General, General",,7.1,M2,PlayStation 3,"Nov 6, 2012",E
TOEJAM & EARL IN PANIC ON FUNKOTRON,"ToeJam & Earl, the dynamic duo of funk, have returned home after much interplanetary partying, but all is not well. Pesky Earthlings hitched a ride on their Rapmaster Rocketship and are now causing havoc all over the once peaceful planet of Funkotron... and TJ&E are to blame!!! 17 levels of funkified action, including fungi jumping, arctic sliding and bubble bouncing. Check the scene with the Ultra-cool Funkscan... Hey, what's lurking in the bushes? Everyone into the pool!!! Explore underwater passages to find secret lairs and areas.","Genre(s): Action, Platformer, Platformer, 2D, 2D",,tbd,M2,PlayStation 3,"Nov 6, 2012",E
TOKI TORI,Toki Tori is a puzzle platformer for the PlayStation Network.,"Genre(s): General, Puzzle, Miscellaneous, Puzzle, Action, General",75.0,7.0,Two Tribes,PlayStation 3,"Dec 17, 2013",
TOKYO JUNGLE,"A hunting game for the PlayStation 3 is finally here! The story takes place in the year 20XX, where you are an animal fighting for survival in the deserted city of Tokyo which was once a lively metropolis. At times, you can be a Pomeranian who has given up a domesticated life for its independence, be a racehorse on a mission to find fellow competitors or even be a lion, the king of all beasts, seeking the warmth of home. You can choose to be a carnivore or herbivore, to survive alone or as part of a herb. You must hunt all the animals in sight for your own survival. See what challenges await you...","Genre(s): Action, Action Adventure, General, General, Survival",74.0,8.1,Crispy's,PlayStation 3,"Sep 25, 2012",T
TOKYO TWILIGHT GHOST HUNTERS,A gaggle of teens are prepared to square off against the evil spirits that have been the cause of strange incidents all across Tokyo...,"Genre(s): Role-Playing, Strategy, Turn-Based, General",64.0,6.4,TOYBOX,PlayStation 3,"Mar 10, 2015",T
TOKYO TWILIGHT GHOST HUNTERS: DAYBREAK SPECIAL GIGS,Tokyo Twilight Ghost Hunters Daybreak: Special Gigs weaves an intricate story that pushes the boundaries of reality as you battle restless spirits causing chaos throughout Tokyo!,"Genre(s): Strategy, Turn-Based, General",,tbd,Arc System Works,PlayStation 3,"Sep 20, 2016",T
TOM CLANCY'S ENDWAR,"2011 - 2014. The world enjoys an unprecedented era of peace as enhanced defense technology eliminates the threat of nuclear war. But can it last? 2020. Constant depletion of resources has international tensions at a breaking point. One spark will ignite what no one thought could happen...a third and final world war. Strategy for the next generation: Led by creative director Michael de Plater (Rome Total War), EndWar promises to redefine strategy gaming. Designed for next-gen consoles EndWar creates a theatre of war, immersing you in the drama of World War III in a way you never thought possible. Fight For Your Nation: Pick a side US, Europe, Russia - the fate of the world is in your hands. If you don't step in to save your homeland, who will? Command Your Army: Grow your army into the most powerful force on the planet. Your army is completely customizable, and experience breeds strength - your units grow more powerful with every campaign you fight. Light Up The City of Lights: Tom Clancy's World War III won't be won by capturing remote deserts or grasslands but by striking countries in the heart. Paris, Moscow, Washington D.C. will all erupt in flames as you battle your way through the fully destructive playground. A Whole New Kind of Massive: EndWar is an online multiplayer experience unlike anything you've ever encountered. 16 player matchups? Try hundreds. 30 minute battles? Try persistent matchups lasting for months at a time. This isn't a skirmish, it's World War III. Talk Your Way to Victory: Put the controller aside and start shouting commands. EndWar can be played almost entirely via voice command. [Ubisoft]","Genre(s): Strategy, Real-Time, Military, Military, Tactics",76.0,7.0,Ubisoft Shanghai,PlayStation 3,"Nov 4, 2008",T
TOM CLANCY'S GHOST RECON ADVANCED WARFIGHTER 2,"Tom Clancy's Ghost Recon Advanced Warfighter 2 builds off of the events in the first game and places gamers in control of the U.S. military's elite fighting unit, the Ghosts. In the year 2014, the rising conflict between Mexican loyalists and insurgent rebel forces has thrown Mexico into full-scale civil war. Under the command of Captain Scott Mitchell, the Ghosts are called upon to face an imminent threat to the United States. The fate of two countries now lies in the hands of the Ghosts as they fend off an attack on U.S. soil. Equipped with the most cutting-edge weaponry and technology, the Ghosts must battle on both sides of the border to neutralize the escalating rebel threat. The Ghosts will battle enemies in mountain terrains, barren deserts and even on their home turf in El Paso, Texas. Each environment presents its own benefits and challenges and will call for fresh tactical approaches. Vastly Improved Artificial Intelligence (AI): Watch your back as rebels send their own team members to flank your position or gain vantage points by utilizing vertical gameplay to pick you off from the rooftops above. Improved squad-mate AI will now feed you more of the information you need with descriptive commands. The revolutionary new Cross-Com 2.0 will give the player more information than ever before. You will be able to see what your friendly forces see in the top left display and the click of a button will expand that to full-screen view for a clearer and more precise picture. Command lethal air strikes with jet fighters, gain mobile cover for otherwise impassable situations and replenish armaments on the battlefield using an unmanned artillery MULE. Players can now heal their team on the battlefield, including squad leader Scott Mitchell, with an all-new Medic class of soldier. [Ubisoft]","Genre(s): Action, Shooter, Shooter, First-Person, Third-Person, Tactical, Modern, Modern",84.0,7.8,Red Storm Entertainment,PlayStation 3,"Aug 23, 2007",T
TOM CLANCY'S GHOST RECON: FUTURE SOLDIER,"The Ghosts are an untraceable unit of soldiers who hunt down high value targets in the highest-risk conflict zones around the world. In the near future, four of these elite soldiers form the tip of the spear in a hidden war simmering world-wide. As the Ghosts accomplish their objectives, they discover a far greater threat - one that could permanently alter the international balance of power. Join the Ghosts – Control Sergeant Kozak and his unit through fourteen missions in eight exotic locales, from Africa to the Arctic Circle. Fight using the tech of tomorrow including optical camouflage, augmented reality and drones. Comandeer over 50 Weapons and customize them with Gunsmith Mode- Harness the formidable firepower of an army and optimize every aspect of your arsenal in the Gunsmith mode. Intense Multiplayer- four game modes, ten maps and multiple classes along with Ghost Recon's classic siege mode.","Genre(s): Action, Shooter, Shooter, Third-Person, Tactical, Modern, Modern",79.0,6.9,Ubisoft Paris,PlayStation 3,"May 22, 2012",M
TOM CLANCY'S GHOST RECON: FUTURE SOLDIER - ARCTIC STRIKE,"The fight continues with Ghost Recon Future Soldiers Arctic Strike Map Pack, as the battle takes you from the streets of Moscow to the far reaches of the Arctic. This all-new downloadable content pack extends your Ghost Recon Future Soldier experience with new multiplayer maps, a new multiplayer mode, and more!","Genre(s): Action, Shooter, Shooter, Third-Person, Tactical, Modern, Modern",,tbd,Ubisoft Paris,PlayStation 3,"Jul 17, 2012",
TOM CLANCY'S GHOST RECON: FUTURE SOLDIER - KHYBER STRIKE,"Khyber Strike will feature three new multiplayer maps, a new multiplayer game mode called ""Takeover,"" a new Guerrilla Mode co-op map, new achievements, and an increased level cap.","Genre(s): Action, Shooter, Shooter, Third-Person, Tactical, Modern, Modern",,tbd,Ubisoft Paris,PlayStation 3,"Oct 9, 2012",
