title,description,genres,meta_score,user_score,developer,platform,release_date,rating
THE ADVENTURES OF JIMMY NEUTRON BOY GENIUS: ATTACK OF THE TWONKIES,"Jimmy Neutron sets off on another adventure filled with brand-new inventions and gadgets. Aliens from Twonkus-3--the annual comet that passes over Retroville--have overrun the town, threatening everything in their path. When the aliens hear music, they become agitated and grow even larger. As Jimmy, it's up to you to figure out combinations of everyday items and turn them into inventions that will defeat the Twonkus-3 aliens. Secret gizmos hidden throughout each level give you enhanced power-ups.","Genre(s): Adventure, General",65,7.0,THQ,N/A,"Sep 13, 2004",E
THE ANT BULLY,"Based on Warner Bros. Pictures' upcoming digitally animated family adventure, The Ant Bully allows players to experience and explore the marvels of the insect world.","Genre(s): Action, Platformer, 3D",51,4.6,Artificial Mind and Movement,N/A,"Jul 24, 2006",E10+
"THE CHRONICLES OF NARNIA: THE LION, THE WITCH AND THE WARDROBE","The malevolent White Witch has cast a 100-year winter on the land of Narnia, and you can help Aslan free his people in The Chronicles of Narnia: The Lion, the Witch and the Wardrobe. As the four children from the movie, you can battle fantastical creatures such as Minotaurs, Cyclops, Werewolves, and Wraiths. The game includes puzzle elements and is closely tied to the plot of the movie. Multiplayer cooperative play is also available.","Genre(s): Action Adventure, Fantasy",71,5.5,Traveller's Tales,N/A,"Nov 14, 2005",T
THE FAIRLY ODDPARENTS SHADOW SHOWDOWN,"An unbelievable phenomenon is rattling kids all across Dimmsdale--there's no TV reception! When prevented from watching the season finale of Crash Nebula, Timmy and his Fairy Godparents embark on a journey that they soon find goes beyond simple TV static. An evil force plans to take over the world, and now Timmy must use wishes to unmask the evil force known only as The Shadow. New wish inventions include the Suit Spray, Repair-o-Tron, Pogo Stick of Justice, and more.","Genre(s): Action, Platformer, 3D",61,8.6,Blitz Games,N/A,"Sep 8, 2004",E
THE GRIM ADVENTURES OF BILLY & MANDY,"The Grim Adventures of Billy & Mandy videogame pits 15 characters from the popular television show against each other in a fighting/adventure game filled with mayhem and chaos. Whether players use Billy's gas attack or Mandy's deadly smile, all of the characters will feature individual abilities based on their personalities. Players will be able to smash objects, destroy environments and battle in 20 fully interactive environments from the show. In battle mode, up to four players can use a multitude of weapons in destructible arenas like the ""Desert of Doom"" and the ""Underworld"" to battle it out and be the last one standing. Players also have the option to play on their own or with a friend in mission mode, a series of 45 missions where players can unlock new weapons and characters like Hoss Delgado and Fred Fredburger.","Genre(s): Action, Beat-'Em-Up",69,7.8,Midway,N/A,"Sep 25, 2006",E10+
THE HAUNTED MANSION,"The Disneyland attraction is making a video game appearance in The Haunted Mansion. In the famous house of wall-to-wall creeps and hot-and-cold running chills, you play Zeke, a boy burdened with the unenviable task of putting 999 evil spirits to rest while trying to keep himself from becoming number 1000. Inspired by the both the movie and the ride, Haunted Mansion's environments feature unique puzzles, secret passageways, and plenty of areas for you to run, jump, fight, and climb your way through the mansion. There's no turning back now.","Genre(s): Action, Platformer, 3D",69,7.7,High Voltage Software,N/A,"Oct 14, 2003",T
THE HOBBIT,"Set in the mythical world of Middle-earth, The Hobbit is an introductory tale to the Lord of the Rings trilogy. You control Bilbo Baggins as he travels from his peaceful Hobbit hole in Hobbiton into the dark and harrowing Mirkwood forest and finally to the Lonely Mountain, the home of Smaug the dragon. During your journey, you will acquire items, knowledge, and courage to face the most terrifying of enemies. Come face-to-face with elves, trolls, orcs, spiders, and wolves. It's up to you to lead the quest that started it all.","Genre(s): Adventure, Third-Person, Fantasy",61,8.2,Inevitable Entertainment,N/A,"Nov 11, 2003",E
THE INCREDIBLE HULK: ULTIMATE DESTRUCTION,"The Incredible Hulk: Ultimate Destruction is an action game that lets you play as The Incredible Hulk, one of the most powerful Marvel superheroes. Now you can use the Hulk's strength to run, jump, and climb anywhere across landscapes from the comic series. You can increase your strength and unlock more moves by completing more than 30 story missions and 40 side missions. The game's destructible environments can help you fight bosses, gain weapons, and destroy buildings.","Genre(s): Action Adventure, Sci-Fi",84,8.2,Radical Entertainment,N/A,"Aug 23, 2005",T
THE INCREDIBLES,"Superstrength, superspeed, invisibility, and elasticity are all the powers you have to combat evil in The Incredibles. You'll need them, because your enemies throw bombs, bullets, and lasers at you. Based on the movie from Pixar, The Incredibles tells the story of a family of undercover superheroes that is trying to live a quiet, suburban life but is forced back into action to save the world. As the film's main characters, you must fight, race, and solve puzzles in more than 18 action-packed levels.","Genre(s): Action Adventure, Modern",63,6.3,Heavy Iron Studios,N/A,"Oct 31, 2004",T
THE INCREDIBLES: RISE OF THE UNDERMINER,"When the evil Underminer rises to the surface with a sinister plan to rule the world, it's up to Mr. Incredible and his super cool pal Frozone to save the day. While Mrs. Incredible, Violet, Dash, and Jack-Jack take care of things topside, Mr. Incredible and Frozone race underground to put a stop to the Underminer's dastardly plans and bury the diabolitical baddie once and for all! All-new action/adventure game. Play as Mr. Incredible or Frozone at anytime. Cooperative game-play with the ability to switch characters at any point in the game. Update your character's moves and abilities as you progress through the game.","Genre(s): Action, Platformer, 3D",67,6.8,Heavy Iron Studios,N/A,"Nov 1, 2005",N/A
THE ITALIAN JOB,"Charlie Croker and his gang are left for dead in Venice after being double-crossed during one of the biggest gold heists ever. You must take on the role of Charlie and his gang members in their quest for revenge and the gold. Based on the film, The Italian Job's story mode challenges you to create the largest traffic jam in LA history, and then escape in supercharged Mini Coopers. Master four other action-packed modes, including stunt driving, circuit racing, and multiplayer modes for up to two players.","Genre(s): Driving, Mission-based",56,tbd,Climax Group,N/A,"Jul 17, 2003",T
THE LEGEND OF SPYRO: A NEW BEGINNING,"The Legend of Spyro: A New Beginning explores the true origins of Spyro as you embark on a dangerous, combat-driven quest that will bring you face to face with the Dark Master's ultimate creation, Cynder. Experience the true power of the purple dragon as you unleash devastating fury attacks, upgradeable breaths and ground to aerial melee combos in a frenzied battle with hordes of menacing enemies and bone-chilling bosses. It's an epic and cinematic gameplay experience.","Genre(s): Action, Platformer, 3D",67,6.5,Krome Studios,N/A,"Oct 10, 2006",E10+
THE LEGEND OF ZELDA COLLECTOR'S EDITION,"Receive Four Complete Classic Zelda games all on one disc when you buy the Zelda GameCube Bundle: The Legend of Zelda, Zelda II - The adventure of Link, The Legend of Zelda: Ocarina of Time, The Legend of Zelda: Majora's Mask. The disc also includes: Playable Demo of the Legend of Zelda: The Wind Waker, Zelda Retrospective Movie, The Legend of Zelda: The Wind Waker Movie Preview.","Genre(s): Action Adventure, Fantasy",95,8.9,Nintendo,N/A,"Nov 17, 2003",E
THE LEGEND OF ZELDA: FOUR SWORDS ADVENTURES,"The legend continues on the GameCube in an all-new epic adventure for one to four players. To thwart Vaati's vile forces, Link turns to the mystical power of the Four Swords to split himself into four colored copies of himself. Now you and your friends can simultaneously participate in cooperative and competitive action and master skills and techniques new to the Legend of Zelda series. In Four Swords Adventures, up to four players can link their Game Boy Advances to the GameCube to join a fun and intense competition for Force Gems while cooperating to move massive blocks, trigger switches, and slay mighty bosses.","Genre(s): Action Adventure, Fantasy",86,7.6,Nintendo,N/A,"Jun 7, 2004",E
THE LEGEND OF ZELDA: OCARINA OF TIME / MASTER QUEST,"The Legend of Zelda: Ocarina of Time Master Quest is a special version of Ocarina of Time that wasn't released for the N64 in North America. Both games were exclusively available for the Nintendo GameCube to those who preordered The Legend of Zelda: The Wind Waker at a participating retailer. The Master Quest version of Ocarina of Time contains the same overall storyline as the original Ocarina of Time adventure. However, the dungeons have been upgraded to be truly challenging, even to a Zelda master.","Genre(s): Action Adventure, Fantasy",91,8.9,Nintendo,N/A,"Feb 28, 2003",E
THE LEGEND OF ZELDA: THE WIND WAKER,"In this ninth entry in the Legend of Zelda series, Link debuts on GameCube with a fun new cel-shaded look, but the game stays true to the respected heritage of the series. The classic mix of sword-swinging action, perplexing puzzles and stirring story lines remains intact, but the stunning cel-shaded graphics give the people and places of Link's watery world a wildly artistic new look. And for the very first time, Link sails freely on the high seas. Join Link on his most epic and scenic adventure yet. Face unimaginable monsters, explore puzzling dungeons, and meet a cast of unforgettable characters as he searches for his kidnapped sister, Aryll.","Genre(s): Action Adventure, Fantasy",96,9.0,Nintendo,N/A,"Mar 24, 2003",E
THE LEGEND OF ZELDA: TWILIGHT PRINCESS,"In the next chapter in the Legend of Zelda series, Link can transform into a wolf to scour the darkened land of Hyrule. With the help of Midna, a mysterious being, you must guide Link through hordes of foul creatures and challenging bosses using new moves and a new horseback combat system. Many puzzles stand between Link and the fulfillment of his quest, so you must sharpen your wits as you hunt for weapons and items.","Genre(s): Action Adventure, Fantasy",96,8.9,Nintendo,N/A,"Dec 11, 2006",T
THE LORD OF THE RINGS: THE RETURN OF THE KING,"Return to Middle-earth in a game based on the epic final chapter of the The Lord of the Rings movie trilogy. Developed using the same digital assets as the films, The Return of the King recreates in stunning detail the final events of the War of the Ring. Become the heroes who determine the fate of Middle-earth as you traverse the haunted Paths of the Dead, defend Minas Tirith, and even play co-op multiplayer with a friend as you march against the impenetrable Black Gates of Mordor. The fate of Middle-earth is in your hands.","Genre(s): Action, Beat-'Em-Up",84,8.2,Hypnos Entertainment,N/A,"Nov 5, 2003",T
THE LORD OF THE RINGS: THE THIRD AGE,"In The Lord of the Rings: The Third Age, you can travel in the wake of the Fellowship while exploring your own path and periodically intersecting the major events of the film trilogy. Through both familiar and new locations, you must fight to save or destroy Middle-earth in an epic adventure. Encounter the demonic Balrog in the Mines of Moria, defend the fallen city of Osgiliath, or try to destroy Helm's Deep. These choices and many more will confront you as you align yourself with the people of Middle-earth or undertake missions on behalf of Sauron.","Genre(s): Role-Playing, Console-style RPG",74,8.1,EA Games,N/A,"Nov 2, 2004",T
THE LORD OF THE RINGS: THE TWO TOWERS,"The second chapter in the epic story of Middle-earth pits you against Sauron and the evil forces of Mordor. In The Lord of the Rings: The Two Towers, you'll battle an army of 10,000 Uruk-Hai on the walls of Helm's Deep, hordes of Orcs on the plains of Rohan, and even the monstrous Cave Troll in Balin's Tomb. Guide Aragorn, Gimli, or Legolas through 13 interactive environments, using each character's unique moves, skills, and weaponry to complete your quest.","Genre(s): Action, Beat-'Em-Up",82,8.4,Stormfront Studios,N/A,"Dec 30, 2002",T
THE POLAR EXPRESS,"In this adventure based on the Polar Express movie, you'll take a magical ride through eight chapters. A mysterious conductor shepherds you aboard a train to meet Santa Claus at the North Pole. Along the way, you'll meet all your favorite characters from the film, including the Girl Know-it-All, Lonely Boy, the Hobo, Smokey & Steamer, and the Elves. Experience minigames, solve puzzles, and search for lost presents as you explore expansive environments.","Genre(s): Action Adventure, Fantasy",40,4.7,Blue Tongue Entertainment,N/A,"Nov 2, 2004",E
THE POWERPUFF GIRLS: RELISH RAMPAGE,"Mojo Jojo is fed up with The Powerpuff Girls. He's invented a scheme to put all of Townsville under his mind-control--Radio Jojo. But Mojo doesn't know his sour signals are strong enough to summon aliens to invade Townsville. Now, The Powerpuff Girls must defeat Mojo and annihilate the aliens before the Townsville citizens become aliens forever. Join this treacherous trio and battle your way through challenging missions and intense clashes in Townsville. The survival of these three superheroes depends on your ability to deploy super powers, complete action-packed missions, and destroy a host of enemies and villains.","Genre(s): Action, Platformer, 3D",N/A,8.0,VIS Entertainment,N/A,"Dec 15, 2003",N/A
THE SCORPION KING: RISE OF THE AKKADIAN,"In an original story inspired by the blockbuster film, The Scorpion King, the Akkadians were a tribe of warriors unparalleled in the deadly art of assassination. Their skill is put to the ultimate test when a dark lord named Magus is determined to harness the powers of the Underworld.
Play as The Scorpion King using all of your wits, training, and weapons to defeat Magus before he unleashes an army of bloodthirsty creatures on mankind.","Genre(s): Action Adventure, Fantasy",49,5.6,Point of View,N/A,"Sep 11, 2002",T
THE SIMPSONS ROAD RAGE,"Mr. Burns is up to his greedy ways in Simpsons Road Rage, purchasing Springfield's busses and jacking up the fares. Now, Springfield residents must turn their cars into cabs and work the streets. Hopefully, making enough money to buy back the busses before the clock runs out. Choose from over 30 of your favorite Simpsons characters and brave the jam-packed streets of six huge levels, performing big-air and powerslide stunts. Compete for passengers in two-player, split screen action. Go on a road rage, Simpsons-style.","Genre(s): Driving, Racing, Arcade",67,7.7,Radical Entertainment,N/A,"Dec 17, 2001",T
THE SIMPSONS: HIT & RUN,"Explore Springfield as your favorite Simpsons characters as you unravel the plot that threatens the town's very existence. Play as Homer, Bart, Marge, Lisa, and Apu in over 56 driving and on-foot missions in seven challenging levels. Drive in 40 of Springfield's finest vehicles including Mr. Plow and the Canyonero. Unlock the multiplayer mode to play against three other players. The world of the Simpsons has many gags and surprises in store for you.","Genre(s): Driving, Mission-based",79,8.9,Radical Entertainment,N/A,"Sep 16, 2003",T
THE SIMS,"Build, buy, and live. The Sims give you the chance to create simulated people and build their homes, then help your Sims pursue careers, earn money, make friends, and find romance--or totally mess up their lives. Keep your Sims happy by decorating your home with over 150 objects in the game and downloadable ones from TheSims.com. Test your ""people skills"" as you deal with family, friends, careers, and chaos. There is no right or wrong way to play the game.","Genre(s): Miscellaneous, Virtual Life",85,7.6,Edge of Reality,N/A,"Mar 25, 2003",T
THE SIMS 2,"In The Sims 2, you can control your Sims over an entire lifetime for the first time. With the addition of genetics, the game lets your Sims pass their DNA down through generations. Every life choice you make has a relevant and dramatic effect on the lifetime of your Sim. Now it's up to you to take your Sims from the cradle to the grave, while fulfilling their dreams and pushing them to extremes.","Genre(s): Miscellaneous, Virtual Life",73,8.0,Maxis,N/A,"Oct 24, 2005",T
THE SIMS 2: PETS,"Sims Have New Friends - Pets! Sims can share their lives with their new pets and add more fun to the Sims experience. From dogs, cats, caged animals and more, your Sims share new friends to experience life's precious moments. With so many different animals to choose from, there's no telling what unpredictable experiences could occur. Create-A-Pet: Choose from dozens of dog and cat breeds or customize features for a one-of-a-kind pet. You can even modify your pet's body shape by choosing from specific colors and unique markings. Don't like the way they act? Change their personality - from smart and sweet to silly and sloppy - anyone can create their ideal animal friend in The Sims 2 Pets. Your Sims can encourage and discipline pets, training them to shake, roll over, play dead, and more. Unruly pets might dig in the yard, claw the sofa, or topple the trash. Thankfully, a little training can go a long way. Create and control digital characters over a lifetime, setting their goals in life from popularity and romance, to fortune and family- their stories are in your hands. Use special codes to share unlockable pet accessories, fur types or markings with other The Sims 2 Pets players. Take your Sims and their pet for a romp at any of the nearby park areas, or head to the Central Town Park which is a favorite of pet owners. While there, watch your pet play well with others while your Sim can meet others and socialize with fellow animal lovers. Visit the adjoining Town Center, a great gathering spot for Sims that evolves over time. Once you've seen the latest styles and decided on a purchase, deck your pet out in the latest clothing and accessories around. From geek to chic and cool to casual, your Sim can customize their pet's look with one stop in the Town Center.","Genre(s): Miscellaneous, Virtual Life",66,7.3,Maxis,N/A,"Oct 17, 2006",T
THE SIMS BUSTIN' OUT,"The Sims are making a big return to the console and this time they are bustin' out of the house and exploring all-new locations around town. In The Sims Bustin' Out, players can choose from a variety of new career paths. Along the way, players can unlock and collect over a hundred of new objects and social moves exclusive to the console. Play, work, and socialize with a cast of over 25 new outrageous characters and climb through a dozen new careers. The Sims Bustin' Out also features new integrated two-player gameplay and memory card support, for those players who like to take their Sims over to a friend's house and show them off.","Genre(s): Miscellaneous, Virtual Life",81,8.5,Maxis,N/A,"Dec 15, 2003",T
THE SPONGEBOB SQUAREPANTS MOVIE,"Someone has stolen King Neptune's crown, and Mr. Krabs is the main suspect. Despite having been passed over for a promotion by Mr. Krabs, SpongeBob and his faithful (but dimwitted) friend Patrick volunteer to make the perilous journey to Shell City to retrieve the crown and save Mr. Krabs' life. Play as SpongeBob or Patrick as they interact with characters from the movie, earn ""manliness"" points to gain power-ups, and explore vast environments in the ""Patty Wagon.""","Genre(s): Action, Platformer, 3D",73,7.7,Heavy Iron Studios,N/A,"Oct 27, 2004",E
THE SUM OF ALL FEARS,"Based on the novel by Tom Clancy, The Sum of All Fears lets you play as a member of the FBI's Hostage Rescue Team. Everything you have ever trained for will be put to the test as you command your counterterrorist group through 11 dangerous missions. Equipped with 15 authentic gun types, flashbangs, and frag grenades, you can square off against combatants worldwide in six multiplayer zones. If you fail, the most destructive weapon known to humankind will be unleashed on American soil.","Genre(s): Action, Shooter, First-Person, Tactical, Modern",36,3.6,Ubisoft Shanghai,N/A,"Jan 9, 2003",T
THE URBZ: SIMS IN THE CITY,"The Sims have moved to the City where there's always action and where reputation means everything. In the Urbz: Sims in the City, you can go to work at such locations as the Sushi Bar, Chop Shop, or Bootleg Fireworks, Inc. Success at work brings promotions, access to new power socials, and gear to influence your new lifestyle. Flaunt your attitude by styling your Urbz, and then cross the velvet ropes of an uptown night club, or explore the subway to earn new skills and items.","Genre(s): Miscellaneous, Virtual Life",73,8.5,Maxis,N/A,"Nov 9, 2004",T
TIGER WOODS PGA TOUR 06,"Tiger Woods 06 pits you against Tiger Woods in a battle to be the best golfer of all time. You can play golf greats in their own eras on their terms to prove that you are the best ever. Tiger Woods 06 includes greater shot control and a ""gamebreaker"" meter that models the momentum of professional golf competition. You can play on 15 courses, both licensed and fantastical. ""Game face"" features return to let you customize a character and take him or her through an entire 52-week PGA season. Tiger Woods 06 also adds more multiplayer modes and capabilities.","Genre(s): Sports, Traditional, Golf, Sim",82,5.8,EA Sports,N/A,"Sep 20, 2005",E
TIGER WOODS PGA TOUR 2003,"From towering drives to picture-perfect putts, the essence of golf has been captured in Tiger Woods PGA Tour 2003. The game features plenty of challenging courses such as Pebble Beach Golf Links and Royal Birkdale. Plus, you can choose from a variety of professional golfers, each with their own strengths and weaknesses. Hit the course as Tiger Woods or put your skills up against his in a one-on-one showdown, but either way, be prepared to bring your best game.","Genre(s): Sports, Traditional, Golf, Sim",90,6.7,EA Sports,N/A,"Oct 27, 2002",E
TIGER WOODS PGA TOUR 2004,"While professional golfer Tiger Woods has no equal on the PGA Tour, you now have the chance to build a golfer that's even better. Take your custom golfer through the trials and tribulations of all the courses in Tiger Woods PGA Tour 2004, earning cash to spend on new digs and advanced equipment. Use the analog stick to shape any shot type such as the flop or punch. Go head-to-head against the computer, a friend, or an online player with PS2's network adapter. With all the top competition on some of the most famous fairways and greens ever, this is the one of the most complete golf experiences yet.","Genre(s): Sports, Traditional, Golf, Sim",89,6.4,EA Sports,N/A,"Sep 22, 2003",E
TIGER WOODS PGA TOUR 2005,"Challenge professional golfer Tiger Woods to challenging matches in Tiger Woods PGA Tour 2005. This time, you can modify course dynamics and add longer trees, tighter fairways, undulations to greens, deeper bunkers, and more. The game's EA Sports Game Face features nonproportional bone scaling and texture blending to provide more realistic looks. After creating your own golfer and making a name for yourself, unlock the chance to tee off against some of golf's greatest legends, including Arnold Palmer, Jack Nicklaus, and Ben Hogan.","Genre(s): Sports, Traditional, Golf, Sim",88,7.5,EA Sports,N/A,"Sep 20, 2004",E
TIMESPLITTERS 2,"The evil race of TimeSplitters is traveling back into human history authoring events that are leading to the enslavement of mankind. In control of a motley crew of renegade characters, you must hunt down the TimeSplitters in historical eras like the gangster-ridden 1920s, the lush jungles of Aztec temples, soviet military installations of the Cold War, and futuristic robot factories in space. To end their evil plot, seek and recover the crystals required to seal the rift in time.","Genre(s): Action, Shooter, First-Person, Sci-Fi",88,8.5,Free Radical Design,N/A,"Oct 16, 2002",T
TIMESPLITTERS: FUTURE PERFECT,"In TimeSplitters: Future Perfect, humanity is on the brink of destruction by the evil TimeSplitters. With the help of some familiar faces, Cortez--the tough hero from previous installments--must chase a mystery foe across different time periods to trace the origins of the TimeSplitters. As Cortez, you'll have access to weapons, gadgets, characters, and environments that are unique to each time period. You can also correct the mistakes made in the past or team up with past and future versions of yourself in battles.","Genre(s): Action, Shooter, First-Person, Sci-Fi",82,8.6,Free Radical Design,N/A,"Mar 21, 2005",M
TMNT,"The new NT video game uses the same dark and dangerous environments and adventurous themes featured in the new NT CGI film being developed by Imagi Animation Studios and Mirage Licensing. The NT movie takes place in a New York City plagued by secretive villains and strange, otherworldly creatures. Faced with these perils, the Turtles will experience their most trying time as heroes and as a family, as Raphael, Donatello and Michelangelo lose their focus and struggle to maintain their unity and ninja discipline.","Genre(s): Action, Beat-'Em-Up",63,tbd,Ubisoft Montreal,N/A,"Mar 20, 2007",E10+
TMNT: MUTANT MELEE,"The Teenage Mutant Ninja Turtles return in their first party game experience. Gather your friends to join you in a variety of minigames and adventures that feature more than 20 playable characters, including all four turtles, Casey Jones, April O'Neil, Master Splinter, and even the evil Shredder. TMNT Mutant Melee features two modes--adventure story and melee match--which are playable either solo or with up to three other players. In each mode, you can collect tokens to unlock additional content.","Genre(s): Action, Fighting, 3D",44,6.6,Konami Computer Entertainment Hawaii,N/A,"Mar 16, 2005",T
TOM & JERRY IN WAR OF THE WHISKERS,"Throw a cat, mouse, and more than 75 weapons in the same room and you're sure to have a war. Tom & Jerry: War of the Whiskers lets you choose from nine different characters, including Jerry the mouse and his feline nemesis Tom. You then duke it out in 11 destructible environments--battlefields which range from a twisted laboratory to an unstable construction site. Each character has their own strengths, weaknesses, and moves, but skillful use of weaponry can quickly turn a match in one's favor.","Genre(s): Action, General",N/A,5.2,VIS Entertainment,N/A,"Jan 4, 2003",T
TOM CLANCY'S GHOST RECON,"When new leaders in Russia attempt to rebuild the Iron Curtain, war escalates, casualties mount, hostages are taken, and the Ghosts are sent in. Take a highly skilled Ghost team through a series of missions that range from demolitions to search-and-rescue and all-out firefights for survival. You can carry dozens of standard and special-issue weapons such as the M16A2, the M4 carbine, and the fearsome and deadly OICW. Bring a friend into the firefight in split-screen multiplayer mode. Your team--and the world--is counting on you.","Genre(s): Action, Shooter, Third-Person, Tactical, Modern",59,5.3,Red Storm Entertainment,N/A,"Feb 9, 2003",M
TOM CLANCY'S GHOST RECON 2,"As an evil North Korean army slowly gains power, the new Chinese regime sends in the Ghosts, a multinational force, to safeguard the China-North Korean border. As the leader of this new team of special forces, you can control your squad through voice commands, hand signals, and a new interface. You and your team have access to high-tech weapons and gadgets that help you survive surrounding mortar, gunfire, and air strikes. Now, cripple the North Korean threat, and eliminate their rogue general.","Genre(s): Action, Shooter, First-Person, Tactical, Modern",54,1.9,Ubisoft Shanghai,N/A,"Mar 15, 2005",T
TOM CLANCY'S RAINBOW SIX 3,"As terrorist attacks against the United States and Venezuela escalate, you are in charge of leading the last line of defense: Rainbow. In Rainbow Six 3, you will lead this top-secret task force dedicated to combating terrorism in all its forms. Your team consists of the best field operatives--equipped with an arsenal of no fewer than 30 weapons--that the United Nations has to offer. You may be the last hope in the war against terror.","Genre(s): Action, Shooter, First-Person, Tactical, Modern",68,6.8,Ubisoft Shanghai,N/A,"Jun 17, 2004",M
TOM CLANCY'S RAINBOW SIX: LOCKDOWN,"The next installment in the Rainbow Six series introduces a new single-player experience featuring advanced equipment and new storylines. This time, you can play as either Ding Chavez (the leader of Team Rainbow) or Dieter Weber (a sniper in charge of covering his team's movement). You must lead your counterterrorist unit into unfamiliar territory to battle a bioterrorist threat. Rainbow Six 3 also features online multiplayer modes, including the PS2-exclusive rivalry mode and the Xbox-exclusive career mode.","Genre(s): Action, Shooter, First-Person, Tactical, Modern",72,7.8,Red Storm Entertainment,N/A,"Sep 27, 2005",M
TOM CLANCY'S SPLINTER CELL,"Infiltrate terrorists' positions, acquire critical intelligence by any means necessary, execute with extreme prejudice, and exit without a trace. In Tom Clancy's Splinter Cell, you are Sam Fisher, a highly trained secret operative of the NSA's secret arm: Third Echelon. Suit up with the latest classified field operative gear and weapons as you travel through diverse mission objectives. The world's future is in your hands, as cyber terrorism and international tensions are about to explode into WWIII.","Genre(s): Action Adventure, Modern",89,8.2,Ubisoft Shanghai,N/A,"Apr 10, 2003",T
TOM CLANCY'S SPLINTER CELL CHAOS THEORY,"As Sam Fisher, Third Echelon's most skilled Splinter Cell operative, you are assigned to execute a hazardous series of operations to investigate and eliminate a new source of information attacks originating in North Korea. At your disposal is a lethal array of tactics ranging from Combat Knife techniques to experimental prototype weapons skills and more-radical hand-to-hand techniques such as the Inverted Chokehold. Experience the intensity of acting as a lone operative fighting tomorrow's threats in the field and of cooperating online with a partner to accomplish crucial missions.","Genre(s): Action Adventure, Modern",81,8.2,Ubisoft Montreal,N/A,"Mar 31, 2005",M
TOM CLANCY'S SPLINTER CELL DOUBLE AGENT,"Veteran agent Sam Fisher is back. But he's never faced an enemy like this before. To stop a devastating terrorist attack, he must infiltrate a vicious terrorist group and destroy it from within. For the first time ever, experience the relentless tension and gut-wrenching dilemmas of life as a double agent. As you infiltrate a terrorist organization in its American headquarters, you must carefully weigh the consequences of your actions. Kill too many criminals and you'll blow your cover. Hesitate too long and millions will die. Do whatever it takes to complete your mission, but get out alive.","Genre(s): Action Adventure, Modern",64,6.7,Ubisoft Montreal,N/A,"Oct 26, 2006",M
TOM CLANCY'S SPLINTER CELL PANDORA TOMORROW,"The sequel to Splinter Cell makes its way to the PlayStation 2 and GameCube with a host of exclusive content, including a new jungle mission, alternate pathways in revisited missions, and booby-trap gameplay. Splinter Cell Pandora Tomorrow once again casts you in the role of Sam Fisher, whose mission is to destroy top secret documentation held in the embassy of militia leader Suhadi Sadono. With Sam's all-new moves and prototype gear, you must infiltrate buildings and spare the hostages.","Genre(s): Action Adventure, Modern",78,7.9,Ubisoft,N/A,"Jul 20, 2004",T
TOMB RAIDER: LEGEND,"Tomb Raider: Legend revives the athletic, intelligent and entertaining adventurer who won the hearts and minds of gamers worldwide. Lara comes alive with intricately animated expressions, moves and abilities. An arsenal of modern equipment, such as a magnetic grappling device, binoculars, frag grenades, personal lighting device and communications equipment, allows gamers to experience tomb raiding as never before. Eidos and Crystal Dynamics shaped Lara's look and movements to be an inherent extension of her skills, motivation and personality. Lara's character model features natural structure, realistic textures, detailed facial features, reactive eyes and fluid motion, all of which make her part of a living environment. New character animations and controls allow her to move through stunning environments with grace and precision, while an understanding of the game's original appeal reinvigorates the fundamental explore-and-solve adventure experience.","Genre(s): Action Adventure, Modern",78,8.1,Crystal Dynamics,N/A,"Nov 14, 2006",T
TONY HAWK'S AMERICAN WASTELAND,Now you can cruise through LA without loading levels or stopping gameplay in Tony Hawk's American Wasteland. You can skate or BMX through a new story mode that takes you through all-new skate areas using tricks that have never appeared in previous Tony Hawk games. The cash that you earn can be used to customize your equipment and your skater by going to tattoo parlors and skate shops. Tony Hawk's American Wasteland also includes a classic mode that features classic Tony Hawk Pro Skater maps and objectives.,"Genre(s): Sports, Alternative, Skateboarding",76,7.5,Neversoft Entertainment,N/A,"Oct 18, 2005",T
TONY HAWK'S PRO SKATER 3,"You may not be able to live like the legend, but now you can skate like him. Skate as the legendary Tony Hawk or choose from a dream team of 12 top pro skaters, including old favorites like Lasek, Thomas, Muska, and Steamer, as well as new talent like Gilfberg, Caballero, Koston, and Mullen. Or enjoy full customization abilities with the enhanced Create-a-Skater (now including female skaters) and the Skatepark Editor. Travel from L.A. to Tokyo, Suburbia to Skater's Island performing challenges and meeting goals. New moves include the Revert, which allows you to link vert tricks, and flatland tricks such as Caspers, the Primo, and Handstand Manual. If you're good, you can even unlock hidden pro footage.","Genre(s): Sports, Alternative, Skateboarding",91,8.1,Neversoft Entertainment,N/A,"Nov 13, 2001",N/A
TONY HAWK'S PRO SKATER 4,"Drop into the ultimate challenge. In the next chapter in the Tony Hawk series, pros challenge you to make your mark in huge free-roaming levels, taking on 190 progressively harder goals with no time limits to hold you back. Decide when you're ready to take on your Pro Challenge and move into the pro ranks, where it's a whole new game. Build your skills, perform all-new tricks, play up to eight players online, and show that you've got what it takes to go Pro.","Genre(s): Sports, Alternative, Skateboarding",91,8.2,Neversoft Entertainment,N/A,"Oct 23, 2002",T
