title,description,genres,meta_score,user_score,developer,platform,release_date,rating
RUNE FACTORY 3: A FANTASY HARVEST MOON,"It's an adventure that will transform you! The people of Sharance and their horned Univir neighbors are embroiled in a bitter conflict. An age-old hatred between humans and monsters divides them. You are an adventurer with an unusual secret: you're half human and half monster.

Are you the one who can unite the humans and the Univir? And will you be in time to stop the growing evil force that threatens to destroy them both?","Genre(s): Role-Playing, Action RPG, Action RPG",77,8.4,Neverland,N/A,"Nov 9, 2010",E
RUNE FACTORY: A FANTASY HARVEST MOON,"You awaken to find yourself in an unfamiliar village with no memory of who you are or how you arrived. Mist, a beautiful young woman comes to your aid and helps you start to build a life for yourself…on a farm. Till the land, grow crops, raise animals, catch fish and battle monsters! Battling against fierce beasts is very important for your survival, but making friends with them is essential for your farm life. Build skills and learn magic as you save your neighbors and uncover the secrets of your forgotten past...Befriend wandering monsters to help with your farm, each with their own special abilities. Upgrade your skills as you use and create hundreds of items and tools. Communicate and exchange items via Wi-Fi. Grow crops, make friends and fall in love. [Natsume]","Genre(s): Role-Playing, Console-style RPG, Console-style RPG, Japanese-Style",78,8.2,Neverland,N/A,"Aug 14, 2007",E
RYTMIK,"Rytmik is an application for creating rhythmical and melodic themes and composing whole songs. It contains more than 170 carefully selected sound samples of drums, cymbals, percussion, bass and melodic instruments. With Rytmik you can quickly and easily create the basic building block: an audio clip. It consists of musical notations for up to four instruments that you may transpose, select their location in the stereo field and modify their volume, polyphony and echo. You can arbitrarily combine as many as 128 clips in four tracks to create complex pieces of music. You also have a rhythm library with a varied collection of 16 pre-made compositions that can be used to help quickly compose your own pieces. For the best musical experience, we recommend connecting headphones or a quality speaker system (not included).","Genre(s): Miscellaneous, Music Maker, Music Maker, Application",N/A,tbd,Cinemax,N/A,"Aug 23, 2010",E
RYTMIK WORLD MUSIC,"Pocket music station. Library of more than 180 sound samples.
Rytmik World Music is an application for creating rhythmical and melodic themes and for composing whole songs. Library contains 117 carefully picked authentic sounds of ethnic drums, percussions, plucked, mallet, bowed and wind instruments, complemented with a selection of synth drums, basses and pads, creating together a strong and creative mix of sounds and rhythms for your compositions not just from the sphere of world music. Compositions being played are visualized on the upper screen in the classical demoscene style with 20 types of visualization to choose from.
With Rytmik World Music you can quickly and easily create the basic building stone - an audio clip. It consists of musical notations for up to four instruments that you may transpose, select their location in the stereo field, and modify their volume, reverse, shuffle (rhythm twist) and polyphony (with extended polyphony handling), chorus/widening stereo effect, echo and arpeggiator. You may arbitrarily combine up to 128 such clips in four tracks and create complex pieces of music. Moreover, you have a collection of 11 pre-made compositions at your disposal from which you may quickly compose your own pieces.
Rytmik World Music is not only for playing with sounds; in the hands of a skilful musician it can become a serious musical instrument - surprisingly powerful pocket music station. For the best musical experience we recommend connecting headphones or quality speaker system. You’ll become the king of party in no time...","Genre(s): Action, Miscellaneous, Rhythm, Music, Music",N/A,tbd,Cinemax,N/A,"Dec 13, 2012",E
RYTMIK: RETROBITS,"Rytmik Retrobits is an application for creating rhythmical and melodic themes and for composing whole songs. Its user interface blends the fast and well-arranged interface of classic drum machines with flexible pattern interface of popular trackers and with modern sound library. It contains more than 180 carefully selected authentic retro sound samples of electronic drums, percussions, bass, melodic instruments and effects from 8-bit and 16-bit computers and classic consoles.
With Rytmik Retrobits you can quickly and easily create the basic building stone – an audio clip. It consists of musical notations for up to four instruments that you may transpose, select their location in the stereo field, and modify their volume, reverse, shuffle (rhythm twist) and polyphony (with extended polyphony handling), chorus/widening stereo effect, echo and arpeggiator. You may arbitrarily combine up to 128 such clips in four tracks and create complex pieces of music. Moreover, you have a collection of 10 pre-made compositions at your disposal from which you may quickly compose your own pieces.
Rytmik Retrobits is not only for playing with sounds; in the hands of a skilful musician it can become a serious musical instrument – surprisingly powerful pocket music station. For the best musical experience we recommend connecting headphones or quality speaker system. You’ll become the king of the retro party in no time...","Genre(s): Miscellaneous, Music Maker, Music Maker, Application",N/A,tbd,Cinemax,N/A,"Dec 22, 2011",N/A
RYTMIK: ROCK EDITION,"Rytmik Rock Edition is an application for creating rhythmic and melodic themes and composing full songs. It contains more than 130 carefully selected sound samples of drums, keyboards, bass, lead and rhythm guitars. With Rytmik Rock Edition you can quickly and easily create the basic building block: an audio clip. It consists of musical notations for up to four instruments that you may transpose, select their location in the stereo field and modify their volume, polyphony and echo. You may arbitrarily combine up to 128 such clips in four tracks and create complex pieces of music. You also have a rhythm library and a varied collection of 10 pre-made compositions at your disposal. For the best musical experience, listen using headphones or a quality speaker system (not included).","Genre(s): Action, Miscellaneous, Rhythm, Music Maker, Music Maker, Music",N/A,tbd,Cinemax,N/A,"Dec 6, 2010",E
SABAN'S POWER RANGERS SAMURAI,"Power Rangers Samurai will let fans wield the Samuraizer to master the elements of Fire, Water, Sky, Forest, and Earth as they morph into Red, Blue, Pink, Green, or Yellow Rangers. Martial arts training and fitness combined with team based battles teach the importance of team work, friendship, and responsibility to battle hordes of Nighlok monsters. Players can also unlock secret passageways, access hidden levels, and get hints on how to defeat the armies of evil while collecting enough Zords to gain the Samurai Megazord needed to take down the MegaMonster once and for all.","Genre(s): Action, Beat-'Em-Up, Beat-'Em-Up, 2D",N/A,tbd,Inti Creates,N/A,"Nov 22, 2011",N/A
SAFARI ADVENTURES AFRICA,"Safari Adventures is a collection of 3D adventure games dedicated to children from 6 to 9 years old. The game includes five 3D games mixing discovery & exploration on each continent, where the child discovers the various planet ecosystems and resolves the problems linked to the environmental degradation.","Genre(s): Adventure, General, General",N/A,tbd,Conspiracy Entertainment,N/A,"Nov 3, 2009",N/A
SAFECRACKER: THE ULTIMATE PUZZLE CHALLENGE!,"Experience a unique adventure and find a hidden testament locked somewhere in a multitude of safes. You are hired by the wealthy family of a deceased eccentric billionaire to search for the last will of their late relative. He has hidden the deed to his riches in one of the 35 safes scattered in his imposing mansion. The stakes are high and you will need your experience, wits, deductive and puzzle-solving skills to decipher all the clues discovered within this terrific adventure! Unlock the challenging puzzles left by the late safe collector and earn your paycheck! [Adventure Company]","Genre(s): Miscellaneous, Adventure, Puzzle, Puzzle, General, Puzzle, Point-and-Click, General",43,tbd,Firehazard Studio,N/A,"Dec 3, 2009",E
SALLY'S SALON,"Help Sally spread her salon savvy from her hometown shopping mall to the glittering lights of Hollywood in this colorful and engaging challenge. Work with Sally to beautify everyone from little old ladies to punk rockers in 10 unique salon locations. Wash, dye, cut, style and more in 50 levels of frantic, but fashionable, fun. Use your earnings to hire helpful employees and purchase salon upgrades to keep your clients looking and feeling their best. Only the stylist with the happiest (and best-looking) customers will make the cut in this frenzy of family fun.","Genre(s): Simulation, Miscellaneous, General, General, Virtual, Career",N/A,tbd,Capcom,N/A,"Nov 11, 2008",N/A
SALON SUPERSTAR,"Become a star beautician by running your very own Beauty Salon. Master the art of hairstyling, cosmetics and massage... and above all, keeping your customers happy. Salon Superstar will be the ideal game for girls of all ages who are interested in the world of makeup and fashion. It gives girls the opportunity to experiment with makeup and hair styles - something all girls love to do - while also learning techniques in style and application.","Genre(s): Simulation, General, Virtual, Career",N/A,tbd,505 Games,N/A,"Dec 8, 2009",N/A
SAMANTHA SWIFT AND THE HIDDEN ROSES OF ATHENA,"This takes two great adventure in one purchase, The Hidden Rose of Athena and The Golden Touch! Join Samantha Swift as we see exotic places and search for lost artifacts while encountering treasure hunters and secret brotherhoods!","Genre(s): Miscellaneous, Puzzle, Puzzle, Hidden Object, General, Puzzle, General",N/A,tbd,Navarre Corp,N/A,"Jul 26, 2010",N/A
SANDS OF DESTRUCTION,"Sands of Destruction, an epic RPG created by the all-star Japanese developers at ImageEpoc, takes you through an epic adventure in a world surrounded by a sea of sand. In Sands of Destruction, a race of powerful beastmen known as the Ferals rule over the human population with tyranny and prejudice. A group of warriors, the World Annihilation Front, believe their only option for ending the corruption of the Ferals is to end the world as they know it. This intense game puts gamers in control of an intriguing cast of characters including the crusading Morte Ashera as well as Kyrie Illunis, who unknowingly holds the key to global destruction. Gamers will explore a fantastic world, traveling across oceans of sand, battling colossal enemy monsters and unraveling the mystery of the creation of the world. Immerse yourself in dynamic battles taking up both the top and lower screens of the DS and an epic storyline with a twist, in this action-packed fantasy RPG exclusively on the DS. [Sega]","Genre(s): Role-Playing, Console-style RPG, Console-style RPG, Japanese-Style",63,7.9,Image Epoch,N/A,"Jan 12, 2010",N/A
SANTA CLAUS IS COMIN' TO TOWN!,Santa Claus is Comin' to Town offers a collection of mini games in which players learn about Christmas.,"Genre(s): Miscellaneous, Puzzle, General, Puzzle, General",N/A,tbd,Crave,N/A,"Nov 8, 2011",N/A
SARAH: DIE HUTERIN DES EINHORNS,"Join Sarah in a Magical Journey! Long, long ago, humans and unicorns lived at peace with one another. But soon evil would rise from the shadows as humans began hunting unicorns for their precious horns. The unicorns would soon disappear from the magical forest, never to return again. Discover keys to ancient temples, brave enchanted lands, solve mysterious riddles all as you attempt to return the unicorns to safety.","Genre(s): Adventure, General, General",N/A,tbd,KRITZELKRATZ 3000 GmbH,N/A,"Aug 25, 2009",N/A
SATISFASHION: ROCK THE RUNWAY,"Step into the world of high fashion! As young designer Grace Styles, you'll lead the team at the Satisfashion Design House on a journey to the top of the fashion industry. Create trends with the latest fashions, hippest models and funkiest makeup. Show off your hot new looks on runways across the globe and set the fashion world on fire! With each innovative new trend you create you'll help elevate Satisfashion to the top of the industry!","Genre(s): Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life",N/A,tbd,XS Games,N/A,"Jun 8, 2010",E
SAVE THE TURTLES,"[DSiWare] Save the Turtles takes players to more than 32 of the world's most exotic beaches in a quest to help tiny turtles find their new home. Players must use the stylus to rub and tap the touch screen of the Nintendo DSi system, digging eggs from the sand and lining up cute reptiles while avoiding crabs, seagulls and litter on their way to the safety of the sea. The game features four modes, including a never-ending survival mode called Turtles Forever, plus several unlockable trophies. Give Mother Nature a hand and help save the turtles.","Genre(s): Miscellaneous, Puzzle, Puzzle, General, Puzzle, General",71,7.9,Sabarasa Entertainment,N/A,"Mar 29, 2010",E
SBK: SNOWBOARD KIDS,"SBK has all the elements you loved in Snowboard Kids 1 and 2, plus a slew of new features for a new generation of gamers. Features touch screen controls, wireless multiplayer competition, new weapons, new characters, and a souped-up sense of speed. Score mad points by obtaining items, doing tricks, and earning a high ranking for each lap! Take advantage of key areas perfect for doing the hottest tricks. By pulling off sick tricks, fill your SBK Meter and unlock special tricks unique to each character. Use money earned from any game mode to purchase new boards and other cool gear. [Atlus]","Genre(s): Sports, Alternative, Individual, Snowboarding, Snowboarding, Ski / Snowboard",63,6.7,Racjin,N/A,"Nov 22, 2005",E
SCENE IT? TWILIGHT,Test your Twilight trivia knowledge in this new edition from the the popular Scene It? interactive game.,"Genre(s): Miscellaneous, Trivia / Game Show, Trivia / Game Show",N/A,tbd,Konami,N/A,"Feb 9, 2010",N/A
SCIENCE PAPA,"Using fundamentals from a wide variety of sciences as a basis for fun skill-based experiments, Science Papa turns living rooms into virtual laboratories that fuel kids' curiosity. In Science Papa, the player is the newest member of Science Papa's research team, looking to become the greatest scientist in the world. It won't be easy, however, as players must prove their scientific worth against a crazy cast of rival scientists in intense competitions. Science Papa features over 30 different experiments for players, and by utilizing motion controls or Nintendo DS stylus, players pour and mix chemicals, pound objects into dust, monitor Bunsen burners, fix and use lab equipment and more. Players can also invite their friends into the lab, and compete against each other in split screen science competitions to see who can finish an experiment first, and with the most precision. [Activision]","Genre(s): Miscellaneous, General, General, Edutainment",N/A,tbd,Activision,N/A,"Jul 15, 2009",N/A
SCOOBY-DOO! WHO'S WATCHING WHO?,Yet another of Scooby's handheld misadventures from THQ.,"Genre(s): Action Adventure, Adventure, General, Fantasy, General, 3D, Third-Person",56,tbd,Human Soft,N/A,"Oct 16, 2006",E
SCOOBY-DOO! AND THE SPOOKY SWAMP,"In Scooby Doo! and the Spooky Swamp, Scooby-Doo, Shaggy, Daphne, Velma and Fred are on an all-new adventure to uncover the mystery behind a strange swamp girl and her peculiar cauldron of brew. Kids and their friends can travel beyond the swamp and into other haunted locales such as the snow covered Alpine village and the Southwestern ghost town to uncover more clues and solve the mystery of the strange brew.","Genre(s): Action Adventure, Modern, General, Modern",N/A,tbd,Torus Games,N/A,"Sep 14, 2010",N/A
SCOOBY-DOO! FIRST FRIGHTS,"Scooby-Doo! First Frights is for fans of all ages. You will be able to explore spooky environments as Scooby, Shaggy or any of the super-cool teen Mystery, Inc. team. The action-adventure game features co-op play allowing two members of Mystery, Inc. to work together to solve puzzles, combat enemies, and collect clues before unmasking each episode's mysterious villain - all while gaining prestige as world famous sleuths! Once you have solved the mystery, you can return to completed levels in Explore mode with any unlocked character, costumed character or villain to access new areas. With ghosts and ghouls around every corner, high school has never sounded so fun! [Warner Bros.]","Genre(s): Action, Action Adventure, Adventure, General, General, Platformer, Fantasy, Linear, 3D",N/A,8.3,Torus Games,N/A,"Sep 22, 2009",E10+
SCOOBY-DOO! UNMASKED,"In this action adventure platform game, players assume the role of Scooby-Doo as he and the teenage sleuths of Mystery Inc. visit Fred's cousin Jed, a monster movie set designer. They find Jed has disappeared and his animatronics are out of control, sending mechanical monsters haywire and making Jed the prime suspect. Players must stop the creepy costumed characters, unmask the truth and prove Jed's innocence. Scooby is able to don Kung Fu, bat and archer costumes so that he can karate chop, glide and aim plungers at monsters. The game consists of three sprawling worlds that each feature multiple levels and mini games with numerous cut scenes and climactic boss battles. Players recognize will the voice of the original Batman television series' Adam West as Winslow Stanton, the game's main villain, as well as authentic Scooby-Doo! cartoon voice actors. In addition, effects from the original cartoon, such as canned laughter and classic catch phrases, have been incorporated into the game. [THQ]","Genre(s): Action, Platformer, Platformer, 3D, 3D",60,7.6,Artificial Mind and Movement,N/A,"Oct 18, 2005",E
SCRABBLE,"The game is designed to be the secret training weapon for both accomplished and novice SCRABBLE players. The handheld versions offer classic and new ways to play the time-tested crossword game, as well as drills and exercises to improve strategy and performance. SCRABBLE for the Nintendo DS and PSP offers players three modes of play. Classic mode features traditional SCRABBLE game play while Speed mode pits players in a head-to-head race against the clock competing with friends or the device AI. The third mode, called SCRABBLE SLAM, is based on Hasbro’s new card game and challenges players to discard their virtual SLAM cards by making as many four letter words as possible within a two-minute time period. The SCRABBLE handheld versions are loaded with additional features to heighten the interactive SCRABBLE play experience and transform the average player into a superior ""wordie."" SCRABBLE Trainer allows players to strengthen their vocabulary and playing skills with six exercises at various difficulty levels designed to help improve strategy and performance. Word lovers will also appreciate the official SCRABBLE Players Dictionary and SCRABBLE Word Finder. For the more competitive player, the Nintendo DS offers Wi-Fi multiplayer capability for both single and multi-cart play, allowing up to four players to engage in a linguistic showdown. [Electronic Arts]","Genre(s): Miscellaneous, Board Games, Board Games, Board / Card Game",N/A,tbd,Stainless Games,N/A,"Mar 17, 2009",N/A
SCRABBLE CLASSIC,"[DSiWare] Scrabble, one of the world's most popular board games, is enjoying a tremendous surge in popularity, both online and in the real world. Scrabble for the Nintendo DSiWare service allows you to play this exciting game in both Single Player and Multi-Player modes. [Nintendo]","Genre(s): Miscellaneous, Board Games, Board Games",N/A,tbd,N/A,N/A,"Feb 15, 2010",N/A
SCRABBLE SLAM!,"[DSiWare] Scrabble, long considered to be one of the world's most popular board games, is enjoying a tremendous surge in popularity, both online and in the real world. Scrabble Slam! is a new way to play that challenges players to spell words as quickly as they can.","Genre(s): Miscellaneous, Board Games, Board Games, Board / Card Game",N/A,tbd,Electronic Arts,N/A,"Apr 26, 2010",E
SCRABBLE TOOLS,"[DSiWare] Scrabble Tools for the Nintendo DSi system helps players hone their skills by strengthening their vocabulary, pattern recognition and point strategies through fun interactive training exercises.","Genre(s): Miscellaneous, Board Games, Board Games, Board / Card Game",N/A,tbd,N/A,N/A,"Jul 19, 2010",N/A
SCRIBBLENAUTS,"The goal is simple - help our Maxwell reach the Starite by solving each challenge - but the mission before you can range from straightforward to downright tricky! To catch the Starite, write any object you can think of and watch as it comes to life. [Warner]","Genre(s): Miscellaneous, Puzzle, Action, Puzzle, General, Puzzle, General",79,7.6,5TH Cell,N/A,"Sep 15, 2009",N/A
SCRIBBLENAUTS COLLECTION,Scribblenauts Collection is a two game combo pack that packages Scribblenauts and Super Scribblenauts in a single game cartridge.,"Genre(s): Miscellaneous, Compilation, Compilation",N/A,tbd,5TH Cell,N/A,"Mar 5, 2013",N/A
SCRIPPS SPELLING BEE,"Be the Best You Can Bee! Bee-come part of the phenomenon and compete for a spot in the Scripps Spelling Bee as you practice, learn and spell words against your friends and family. Do you have the Bee spirit?","Genre(s): Miscellaneous, Edutainment, Edutainment",N/A,tbd,THQ,N/A,"Sep 28, 2010",N/A
SCURGE: HIVE,"Scurge: Hive features its main character Jenosa Arma, a bounty hunter. 48 hours ago a distress signal was sent from a remote research lab studying a virulent organism identified as the ""Scurge"". Scientists have been studying its remarkable metamorphic and energy abilities. Jenosa Arma has been commissioned by a black-ops cell from the government to investigate and salvage any research technology from within the facility. She is armed with top-secret projectile gauntlets and a prototype battle suit. Scurge: Hive is an intense fast-paced action-packed game from start to finish. [Orbital Media]","Genre(s): Action Adventure, Fantasy, General, Fantasy",70,7.9,"Orbital Media, Inc.",N/A,"Nov 1, 2006",E10+
SEA BATTLE,"Command your fleet to victory in this epic battle on open seas!

Hidden in the untamed ocean awaits an enemy ready to attack. Launch strikes and counter-strikes with missiles and powerful torpedoes to locate and submerge your enemys entire fleet in this new rendition of the classic paper and pencil game, Battleship.

Use additional content such as scanners to gain intelligence and detect the location of your enemy. Challenge your friends to battles against your fleet to see who really rules the seas with DS Wireless Play or tackle missions and battles on your own in 3 single player modes. Your only hope of survival is to uncover your enemys whereabouts before they uncover yours!

-Based on the iconic naval battle-themed paper and pencil game
-Battle in Classic, Missions or the new Modern mode which includes additional features such as mines and diagonal ship placement
-DS Wireless Play feature to fight against friends
-A range of map sizes with increasing difficulty levels","Genre(s): Action, Miscellaneous, General, Board Games, Board / Card Game",N/A,tbd,WaiS,N/A,"Apr 24, 2014",N/A
SEA MONSTERS: A PREHISTORIC ADVENTURE,"In the oceans of earth millions of years ago, danger was never far away and monsters lurked in every shadow. Experience this astounding world by playing as six different prehistoric marine reptiles, each with special skills – from extreme speed to thick armor and powerful crunching jaws. Start your adventure in an area of inland sea that will only get more dangerous as time passes. Take on foes, hunt for prey and unlock hidden challenges. Your goal is to find a way to truly escape these waters. How to accomplish your escape is something you’ll have to figure out on your journey. Now take control of your first Sea Monster and begin your adventure! Control 6 different prehistoric sea monsters. Each of the six sea monsters is completely unique. Six unique zones in the underwater environment. Play as both the hunter and hunted. [DSI Games]","Genre(s): Action Adventure, Modern, General, Modern",43,2.5,Atomic Planet Entertainment,N/A,"Jan 7, 2008",N/A
SEA PARK TYCOON,"Do you love dolphins, sea lions, orcas, penguins and otters? Construct your own sea park with places for visitors to eat, drink and interact with sea life. Manage and grow your park as you also work to train your animals to steal the show with fascinating tricks and stunts! Build an aquatic empire that puts smiles on your visitors' faces and money in your pockets.","Genre(s): Strategy, Tycoon, Management, Tycoon, Business / Tycoon",N/A,tbd,Most Wanted Entertainment,N/A,"Mar 25, 2010",N/A
SEA WORLD: SHAMU'S DEEP SEA ADVENTURES,"All is not well within Shamu's beloved SeaWorld Adventure Park - Poseidon wants to steal the magic of the park away from Shamu and SeaWorld. By taking control of Shamu, your adventures will take you beyond SeaWorld and into the strange depths under the park and on to the underwater domed world of Atlantis. You’ll encounter amazing underwater animals and even do battle with Poseidon, the undersea god, and his loyal sea beast, The Kraken. Do you have what it takes to save SeaWorld and Shamu? [Activision Value]","Genre(s): Action, General, General",N/A,tbd,Humagade,N/A,"Nov 8, 2005",E
SECRET FILES: TUNGUSKA,"(Currently available in the UK/EU only) On the 30th of June 1908, an explosion with the destructive power of 2,000 Hiroshima bombs rocked the Tunguska region in central Siberia, felling more than 6,000 square metres of pine forest. The explosion could be heard within a radius of 1,000km. Witnesses saw an oblong object, glowing in a blueish-white light, fall from the sky. A 20km high pillar of light was followed by a mushroom-shaped black cloud. The three following nights were so bright all over Europe that you could read a newspaper outside without additional light. In California, on the other hand, they noted a continuing reduction of sun light. Up to this day it is still not clear what really triggered the Tunguska catastrophe.","Genre(s): Adventure, General, General",71,7.5,10tacle Studios,N/A,"Jun 22, 2010",T
SEGA CASINO,"SEGA Casino deals out plenty of gambling action for gamers on-the-go with a casino experience that features five games, and six unlockable games. Players can place their bets on SEGA Casino's Roulette, Craps, Baccarat, and other unlockable games, including Chuck-a-Luck, Keno, and three Video Poker variants (Jacks or Better, Double Bonus, and Deuces Wild). They can improve their skills by taking on AI opponents solo, or they can play wirelessly with up to four friends by using a single cartridge and downloading SEGA Casino temporarily onto other players' DS units. Card game fans will be able to challenge friends in heated rounds of Black Jack, Texas Hold 'em, and the unlockable 7 Card Poker. Adding variety, players can double-down on SEGA Casino's three gameplay styles: Free Mode, in which players can unlock games; Wireless Mode, which allows players to compete against four other friends in multiplayer card action via the Nintendo DS wireless connection; and Casino Mode, in which players attempt to turn $1,000 into millions by winning tournaments. Card sharks and big-spenders can even unlock higher-limit Casino Rooms. [Sega]","Genre(s): Miscellaneous, Parlor, Gambling, Gambling",61,tbd,TOSE,N/A,"Oct 10, 2005",T
SEGA SUPERSTARS TENNIS,"Sixteen fan-favorite SEGA characters from Sonic to NiGHTS are serving up fun in SEGA Superstars Tennis. Multiple madcap mini-games keep the party rolling and up to four friends can challenge each other in tournaments, exhibitions and unlockable special events. With hilarious cameos and comical guest umpires from SEGA's rich gaming history, this fun-filled tennis party promises to be a smashing good time for the whole family. Zany SEGA Characters with Superstar Abilities - Each of the 16 characters has their own superstar alter-ego, which gives them the winning edge on the court. Ten Fantastical Themed Courts - Guest umpires will supervise the action on a wide variety of colorful courts, from Sonic's lush Green Hill Zone to Ulala's galactic Space Channel 5 world, just to name a couple. Four Action-Packed Tournaments - As you slice your way through the competitive tournaments, you will unlock loads of bonus content. Classic Soundtrack - Faithfully recreated in full Dolby Digital 5.1, treasured SEGA tunes will entertain SEGA fans new and old. [Sega]","Genre(s): Sports, Traditional, Individual, Tennis, Tennis",65,8.0,Sumo Digital,N/A,"Mar 18, 2008",E
SESAME STREET: COOKIE'S COUNTING CARNIVAL - THE VIDEOGAME,"In Sesame Street: Cookie's Counting Carnival, kids join Cookie Monster and Big Bird at a fun-filled carnival, through gameplay steeped in math skills that include number identification, counting, shapes and pattern recognition. Kids journey through the game in the many areas of the carnival such as The Grandstand, Midway, Petting Zoo, Food Court and the Arcade.","Genre(s): Miscellaneous, Edutainment, Edutainment",N/A,tbd,Black Lantern Studios,N/A,"Oct 19, 2010",N/A
SESAME STREET: ELMO'S A-TO-ZOO ADVENTURE - THE VIDEOGAME,"In Sesame Street: Elmo's A-to-Zoo Adventure, kids head to the Zoo with Elmo, Zoe and their animal friends, as they explore fun games including letter identification, rhyming, classification, and color and shape identification. Kids can also explore exotic Zoo habitats including the Aquarium, Savanna, Jungle, Wetlands and the Arctic.","Genre(s): Miscellaneous, Edutainment, Edutainment",N/A,tbd,Black Lantern Studios,N/A,"Oct 19, 2010",N/A
SESAME STREET: ELMO'S MUSICAL MONSTERPIECE,Sesame Street: Elmo's Musical Monsterpiece is a collection of educational activity games in which you learn basic facts about musical instruments and genres.,"Genre(s): Miscellaneous, Edutainment, Edutainment",N/A,tbd,Griptonite Games,N/A,"Jun 15, 2012",N/A
"SESAME STREET: READY, SET, GROVER!","In Sesame Street, Ready, Set, Grover!, Grover sets out to create a series of challenges designed to help his Sesame Street friends get up and go! Through the course of the game, Elmo and Abby jump over obstacles, row a boat, and play “Grover Says,” all while learning important life lessons. Through their fun adventures, the game promotes physical activity, good nutrition, personal hygiene, and even the importance of rest and relaxation.","Genre(s): Miscellaneous, Edutainment, Edutainment",N/A,tbd,Griptonite Games,N/A,"Aug 2, 2011",EC
SHANTAE: RISKY'S REVENGE,The sequel to the critically acclaimed Shantae is here!,"Genre(s): Action, Platformer, Platformer, 2D, 2D",85,7.7,WayForward,N/A,"Oct 4, 2010",Stadia
SHAPO,"Shapo is a challenge that will keep you on the edge. Balance the scales as you place shapes made of different materials. Play more than 150 levels in Classic or Puzzle mode to unlock the greatest wonders of the world. Stunning art brings 15 wonders of the world to life. Enjoy exciting power-ups such as the material bomb and line bomb. Each ball and shape has a different weight, so be careful when placing your pieces. In Classic mode, create lines to remove balls. Match sequential lines and watch the combo multiplier grow. In Puzzle mode, complete increasingly complicated levels by filling the grid with the given balls.","Genre(s): Miscellaneous, Puzzle, General, Puzzle, General",N/A,tbd,"Tik Games, LLC",N/A,"Mar 21, 2011",E
SHAUN THE SHEEP,"In Shaun the Sheep, the sheep have escaped and Shaun must find the rest of the flock before the Farmer comes home. Gamers play as Shaun and interact with favorite characters such as Shirley, Timmy, Bitzer and more as they adventure through their favorite scenes and explore areas from the series like the junk pile, the sheep pool and the circus tent. Players utilize the DS touch screen and microphone as they experience three different gameplay modes: Story Mode, Mini-game Mode and Collection Mode and maneuver around obstacles, access hidden areas, and try their hand at eight unlockable mini-games and eight collectible slide puzzles. Five ""micro"" games offer players more interactivity and depth by showcasing memorable moments from the show such as saving Timmy from the circus high wire or making a ball of wool to distract Pidsley the cat! [D3Publisher of America]","Genre(s): Adventure, General, General",58,tbd,Art,N/A,"Sep 23, 2008",E
SHAUN WHITE SNOWBOARDING,"Ubisoft is teaming up with Olympic medalist, X-Games champion, and so-called ""Flying Tomato"" Shaun White for an all-new snowboarding game.","Genre(s): Sports, Alternative, Individual, Snowboarding, Snowboarding, Ski / Snowboard",63,tbd,Ubisoft,N/A,"Nov 16, 2008",E
SHAWN JOHNSON GYMNASTICS,"In Shawn Johnson Gymnastics, aspiring gymnasts can work their way from amateur to champion as they master gymnastics maneuvers on four apparatuses, including uneven bars, balance beam, floor, and vault. Featuring exclusive bonus content of Shawn Johnson that players can unlock by perfecting routines, the game allows players to experience the thrill of this inspirational sport right in their own living room and includes a choreograph editor for creating and planning out routines.","Genre(s): Sports, Olympic Sports, Olympic Sports, Individual, Athletics",N/A,tbd,Zoo Games,N/A,"Nov 30, 2010",N/A
SHAWN JOHNSON GYMNASTICS (DSIWARE),"Go for the gold with Shawn Johnson as you compete in the world of competitive gymnastics. Stick your landings on vaults and nail your combinations on the beam to impress the judges. Start as an amateur and work your way up, earning awards on your way to the World Championships. Train diligently during practice and you'll be ready for competition in no time. Earn your way through bronze, silver and gold medals as you evolve into an all-around star in the world of gymnastics. Perfect your routines and score high marks to earn a place on the podium - and in the hearts of your fans.","Genre(s): Sports, Olympic Sports, Olympic Sports",N/A,tbd,N/A,N/A,"Feb 7, 2011",N/A
SHEPHERD'S CROSSING 2,"Shepherd's Crossing 2 DS is a full featured and in-depth farming simulation and strategy game. At its heart, the game is about the player living in a small town and communicating with the other villagers while raising livestock, harvesting crops, and building a farm. Aside from laying out fields and deciding where to herd the animals, players must also pay attention to the placement of their resources, arranging their life as they see fit. As a special feature unique to the DS, interaction with others is a major part of the game. One can even court, date and marry. It's just one goal in a game filled with things to do and people to meet. The game is beautifully animated in a Japanese anime style. The open-ended gameplay styles mean the player can choose what they want to do whether it be breed animals, farm their fields, build relationships with the people around town or any combination of these activities as well as many others. The DS allows for unique touch screen controls that are implemented into most of the in-game activities. With so many different activities and open-ended style simulation gameplay, there are hours and hours of entertainment available to players.","Genre(s): Strategy, General, General, Management, Business / Tycoon",N/A,tbd,Success,N/A,"Apr 14, 2010",E
